"","X","lon","lat","date","bot_depth","depth","depth_flag","temp","temp_flag","salt","salt_flag","pressure","profile_num","EPU","NYB","STRATA","surf_dens","c50_dens","depth50"
"27826",27826,-72.9916687011719,38.8216667175293,20200314,297,3.96973752975464,0,7.90999984741211,0,33.0589981079102,0,4,328,"Not in NES","NYB",1760,1025.78106131054,1026.31937074947,49.6161842346191
"28115",28115,-72.9383316040039,38.841667175293,20200314,219,3.96973013877869,0,8.36999988555908,0,33.2159996032715,0,4,329,"MAB","NYB",NA,1025.83635520822,1026.64270914368,49.6160926818848
"28326",28326,-73.0216674804688,39.0250015258789,20200315,80,2.97725558280945,0,7.59000015258789,0,32.9700012207031,0,3,330,"MAB","NYB",1740,1025.75233832884,1026.12426096678,49.6152725219727
"28400",28400,-72.8133316040039,39.0716667175293,20200315,116,0.992419183254242,0,8.38000011444092,0,33.2540016174316,0,1,331,"MAB","NYB",1750,1025.85094171573,1026.53465209062,49.615062713623
"28510",28510,-72.8083343505859,39.1183319091797,20200315,109,2.97723078727722,0,7.69999980926514,0,32.9980010986328,0,3,332,"MAB","NYB",1750,1025.75874245347,1026.57647038565,49.6148567199707
"28611",28611,-72.6233367919922,39.281665802002,20200315,131,3.9695725440979,0,7.53999996185303,0,33.0009994506836,0,4,333,"MAB","NYB",1030,1025.78833662629,1026.22326377018,49.6141242980957
"28732",28732,-72.495002746582,39.2200012207031,20200315,208,3.96959447860718,0,8.22000026702881,0,33.2649993896484,0,4,334,"MAB","NYB",1040,1025.89721523667,1026.78325537752,49.6143989562988
"28932",28932,-72.6500015258789,39.5800018310547,20200315,77,0.992373466491699,0,7.42999982833862,0,32.8730010986328,0,1,335,"MAB","NYB",1020,1025.68932834493,1026.04842984144,49.6127815246582
"29004",29004,-72.966667175293,39.2799987792969,20200316,70,0.992400527000427,0,7.67999982833862,0,32.9630012512207,0,1,336,"MAB","NYB",1740,1025.72491735705,1026.08494993975,49.6141319274902
"29066",29066,-73.1516647338867,39.3250007629395,20200316,65,0.992396473884583,0,8.39000034332275,0,33.3079986572266,0,1,337,"MAB","NYB",1740,1025.89177743276,1026.21994235211,49.6139297485352
"29293",29293,-73.7750015258789,40.4183349609375,20200317,34,0.992297947406769,0,6.94000005722046,0,31.988000869751,0,1,345,"MAB","NYB",3140,1025.05935985169,1026.00026006683,30.7590007781982
"29324",29324,-73.7483367919922,40.3650016784668,20200317,26,2.97689414024353,0,6.82000017166138,0,31.8290004730225,0,3,346,"MAB","NYB",3140,1024.9590693959,1025.13300564966,21.8295516967773
"29343",29343,-73.6316680908203,40.3400001525879,20200317,28,4.96147727966309,0,6.84000015258789,0,31.5279998779297,0,5,347,"MAB","NYB",3110,1024.72871025884,1025.47483889468,22.821798324585
"29362",29362,-73.7333297729492,40.4883346557617,20200317,26,3.96913766860962,0,6.96000003814697,0,31.7399997711182,0,4,348,"MAB","NYB",3140,1024.87535498694,1025.30154089395,21.8293037414551
"29381",29381,-73.663330078125,40.4466667175293,20200317,24,2.97687172889709,0,6.84999990463257,0,31.757999420166,0,3,349,"MAB","NYB",3110,1024.89926912203,1025.2476777004,18.8527889251709
"29398",29398,-73.5683364868164,40.4883346557617,20200317,23,3.96913766860962,0,6.73999977111816,0,31.9619998931885,0,4,350,"MAB","NYB",3110,1025.07878412644,1025.14747565829,18.8527183532715
"29414",29414,-73.3916702270508,40.408332824707,20200317,31,3.96916651725769,0,6.3899998664856,0,32.1969985961914,0,4,351,"MAB","NYB",1010,1025.30861141083,1025.41091195875,26.7903804779053
"29438",29438,-73.2983322143555,40.189998626709,20200317,41,0.992318630218506,0,6.71999979019165,0,32.4669990539551,0,1,352,"MAB","NYB",1010,1025.46536749589,1025.91233204064,35.7204437255859
"29474",29474,-72.8300018310547,39.9933319091797,20200317,53,0.992336332798004,0,7.98999977111816,0,33.2529983520508,0,1,353,"MAB","NYB",1010,1025.90799145618,1026.16356152735,44.6503677368164
"29519",29519,-72.7900009155273,40.0866661071777,20200317,53,0.992327928543091,0,7.8899998664856,0,33.2249984741211,0,1,354,"MAB","NYB",1010,1025.90056671532,1026.14471819284,42.6657562255859
"29562",29562,-72.6116638183594,40.0849990844727,20200317,57,0.992327988147736,0,7.88000011444092,0,33.2089996337891,0,1,355,"MAB","NYB",1020,1025.88945240008,1026.14744990298,48.6184158325195
"29611",29611,-72.5449981689453,40.1783332824707,20200317,62,0.992319703102112,0,7.82000017166138,0,33.201000213623,0,1,356,"MAB","NYB",1020,1025.89184189067,1026.1862697466,49.6100921630859
"30016",30016,-72.8916702270508,38.9583320617676,20210316,112,3.96968841552734,0,10.8599996566772,0,34.673999786377,0,4,367,"MAB","NYB",1750,1026.56490083668,1026.78561807793,49.6155700683594
"30116",30116,-72.788330078125,38.9650001525879,20210316,537,0.992428719997406,0,10.3900003433228,0,34.5359992980957,0,1,368,"Not in NES","NYB",NA,1026.52691928564,1026.75318477089,49.6155433654785
"30341",30341,-72.7816696166992,38.9700012207031,20210316,799,3.96968412399292,0,10.3999996185303,0,34.5019989013672,0,4,369,"Not in NES","NYB",NA,1026.51221465135,1026.72297249299,49.6155166625977
"30568",30568,-73.0566635131836,38.8116683959961,20210316,100,0.992442429065704,0,10.6400003433228,0,34.609001159668,0,1,370,"MAB","NYB",1760,1026.53992225282,1026.76525422646,49.6162261962891
"30652",30652,-73.0816650390625,38.6983337402344,20210316,199,0.992452561855316,0,11.6899995803833,0,34.9640007019043,0,1,371,"MAB","NYB",1760,1026.62448380633,1026.84276703126,49.6167335510254
"30844",30844,-73.1416702270508,38.7266654968262,20210316,127,5.95462799072266,0,10.8199996948242,0,34.6500015258789,0,6,372,"MAB","NYB",1750,1026.56239461929,1026.77375298348,49.6166076660156
"30960",30960,-73.1800003051758,38.685001373291,20210317,130,3.96978616714478,0,10.8599996566772,0,34.6710014343262,0,4,373,"MAB","NYB",1750,1026.56256480666,1026.77210748267,49.6167945861816
"31150",31150,-73.2850036621094,38.9483337402344,20210317,70,0.99243026971817,0,9.72000026702881,0,34.2700004577637,0,1,375,"MAB","NYB",1740,1026.43356476177,1026.66277064097,49.6156196594238
"31219",31219,-73.3183364868164,38.9749984741211,20210317,68,3.96968221664429,0,9.72999954223633,0,34.2550010681152,0,4,376,"MAB","NYB",1740,1026.43377977934,1026.65120696794,49.6154937744141
"31714",31714,-73.4183349609375,39.4216651916504,20210324,36,1.9847708940506,0,7.28000020980835,0,33.4300003051758,0,2,387,"MAB","NYB",1730,1026.15286313423,1026.39463906638,29.7695388793945
"31743",31743,-73.3450012207031,39.4850006103516,20210324,38,0.992382049560547,0,8.72999954223633,0,33.7649993896484,0,1,388,"MAB","NYB",1730,1026.1979596839,1026.44195517955,31.7538394927979
"31775",31775,-73.2533340454102,39.5449981689453,20210324,38,0.992376685142517,0,8.23999977111816,0,33.5800018310547,0,1,389,"MAB","NYB",1730,1026.12764683254,1026.41121028461,32.7458877563477
"31808",31808,-73.2183303833008,39.9433326721191,20210324,78,0.992340743541718,0,7.94000005722046,0,33.3530006408691,0,1,390,"MAB","NYB",1020,1025.99380713358,1026.3629287943,49.6111450195312
"31879",31879,-72.7566680908203,39.7766647338867,20210324,67,0.99235588312149,0,8.05000019073486,0,33.3639984130859,0,1,391,"MAB","NYB",1020,1025.98632828283,1026.34717123233,49.6119041442871
"31938",31938,-72.4800033569336,40.0966682434082,20210324,60,3.96927905082703,0,7.96999979019165,0,33.3730010986328,0,4,392,"MAB","NYB",1020,1026.01886059029,1026.31933549359,49.6104545593262
"31992",31992,-72.3000030517578,40.4550018310547,20210325,59,0.992294609546661,0,7.71000003814697,0,33.2929992675781,0,1,393,"MAB","NYB",1020,1025.97992203646,1026.32260192587,49.6088371276855
"32045",32045,-72.879997253418,40.3583335876465,20210325,45,3.9691846370697,0,6.44999980926514,0,32.6879997253418,0,4,394,"MAB","NYB",1010,1025.68821613462,1026.08241085223,40.6804962158203
"32083",32083,-72.9333343505859,40.5583343505859,20210325,33,0.992285311222076,0,5.96000003814697,0,32.5610008239746,0,1,395,"MAB","NYB",1010,1025.63521396808,1025.86068664995,27.782169342041
"32111",32111,-73.2466659545898,40.2316665649414,20210325,40,1.9846248626709,0,5.34000015258789,0,32.5279998779297,0,2,396,"MAB","NYB",1010,1025.68692667365,1026.01606721367,34.7281532287598
"32145",32145,-73.3349990844727,40.3266677856445,20210325,35,0.992306172847748,0,5.90999984741211,0,32.4980010986328,0,1,397,"MAB","NYB",1010,1025.59151572122,1025.89499467649,30.7592544555664
"32176",32176,-73.5299987792969,40.375,20210325,27,2.97689127922058,0,6.80000019073486,0,32.3139991760254,0,3,398,"MAB","NYB",3110,1025.34362765575,1025.78218156106,23.8139171600342
"32198",32198,-73.6666641235352,40.3333320617676,20210325,25,3.96919369697571,0,6.65999984741211,0,32.3440017700195,0,4,399,"MAB","NYB",3140,1025.39007059665,1025.76337672179,22.8218116760254
"32218",32218,-73.7799987792969,40.1650009155273,20210325,31,3.96925473213196,0,6.76000022888184,0,32.5330009460449,0,4,400,"MAB","NYB",1010,1025.52597785067,1025.83299474938,25.7987766265869
"32241",32241,-73.7099990844727,40.0816650390625,20210325,35,3.96928477287292,0,7.23999977111816,0,32.5419998168945,0,4,401,"MAB","NYB",1010,1025.46896135489,1026.03826948817,29.7677574157715
"32299",32299,-73.7966690063477,40.4550018310547,20210326,29,0.992294609546661,0,7.23999977111816,0,31.5240001678467,0,1,404,"MAB","NYB",3140,1024.65452662237,1025.86010827815,22.8215579986572
"32322",32322,-73.5599975585938,40.473331451416,20210326,24,0.992292940616608,0,6.51000022888184,0,32.3479995727539,0,1,405,"MAB","NYB",3110,1025.39862680888,1025.67551650135,19.8449440002441
"32342",32342,-73.461669921875,40.5016670227051,20210326,22,1.98457598686218,0,6.07999992370605,0,32.3400001525879,0,2,406,"Not in NES","NYB",3110,1025.45067974638,1025.60452384125,17.8604888916016
"32359",32359,-73.1999969482422,40.5716667175293,20210326,26,3.96910786628723,0,6.21999979019165,0,32.1679992675781,0,4,407,"MAB","NYB",3080,1025.30694322494,1025.60817959732,20.8369560241699
"32377",32377,-73.1283340454102,40.5449981689453,20210326,28,1.98456835746765,0,6.13000011444092,0,32.1430015563965,0,2,408,"MAB","NYB",3080,1025.28904912764,1025.72309582434,22.8213729858398
"32399",32399,-73.0650024414062,40.5783348083496,20210326,27,0.992283403873444,0,6.46000003814697,0,32.4119987487793,0,1,409,"MAB","NYB",3080,1025.45544910962,1025.74041693835,20.8369407653809
"32420",32420,-72.2666702270508,40.7683334350586,20210326,39,2.97678470611572,0,5.90999984741211,0,32.3839988708496,0,3,410,"MAB","NYB",1050,1025.51072281144,1025.87841944514,33.7343559265137
"32452",32452,-72.2816696166992,40.8733329772949,20210326,23,3.96899819374084,0,6.09000015258789,0,31.4599990844727,0,4,411,"Not in NES","NYB",3050,1024.76413047981,1024.977702869,18.8520545959473
"32536",32536,-72.0733337402344,39.7066650390625,20210411,129,3.96941995620728,0,7.63000011444092,0,32.9729995727539,0,4,415,"MAB","NYB",1030,1025.75362656761,1026.41887076417,49.6122169494629
"32652",32652,-71.9883346557617,39.6383323669434,20210411,255,3.96944427490234,0,9.34000015258789,0,33.7330017089844,0,4,416,"Not in NES","NYB",1040,1026.08983504853,1026.67178921737,49.6125221252441
"32899",32899,-72.0449981689453,39.5900001525879,20210411,242,7.93884706497192,0,11.5,0,34.5629997253418,0,8,417,"MAB","NYB",1040,1026.37966373511,1026.74813293242,49.6127433776855
"33129",33129,-72.3450012207031,39.3783340454102,20210411,148,3.96953773498535,0,10.289999961853,0,34.1549987792969,0,4,418,"MAB","NYB",1030,1026.26061209846,1026.79333226976,49.6136894226074
"33266",33266,-72.283332824707,39.4650001525879,20210411,325,3.96950674057007,0,10.789999961853,0,-1e+10,0,4,419,"Not in NES","NYB",1040,NA,1026.73199896343,49.6133041381836
"33578",33578,-72.3316650390625,39.658332824707,20210411,113,2.97708535194397,0,9,0,32.6780014038086,0,3,420,"MAB","NYB",1020,1025.31394997323,1026.25160285529,49.612434387207
"33683",33683,-72.3183364868164,39.8483352661133,20210412,82,2.97703409194946,0,8.77000045776367,0,32.8349990844727,0,3,421,"MAB","NYB",1020,1025.47243837388,1026.48693967262,49.6115798950195
"33752",33752,-72.1933364868164,40.0750007629395,20210412,75,0.992328941822052,0,7.30999994277954,0,32.7529983520508,0,1,422,"MAB","NYB",1020,1025.6115535193,1026.20644065432,49.6105575561523
"33823",33823,-72.0983352661133,40.2283325195312,20210412,64,4.9615273475647,0,7.57999992370605,0,32.726001739502,0,5,423,"MAB","NYB",1020,1025.57117280617,1026.09983970238,49.6098594665527
"33874",33874,-71.9300003051758,40.2266654968262,20210412,68,3.96923232078552,0,6.73999977111816,0,32.6570014953613,0,4,424,"MAB","NYB",1060,1025.62628656038,1026.0755750511,49.6098709106445
"33932",33932,-71.9983367919922,40.314998626709,20210412,63,0.992307245731354,0,7.32999992370605,0,32.6879997253418,0,1,425,"MAB","NYB",1060,1025.55768238526,1026.16767844086,49.6094703674316
"33989",33989,-71.913330078125,40.466667175293,20210412,67,0.992293536663055,0,7.59000015258789,0,32.8120002746582,0,1,426,"MAB","NYB",1060,1025.61899023284,1026.13842346483,49.6087837219238
"34050",34050,-71.8899993896484,40.6683349609375,20210412,55,0.992275297641754,0,7.34999990463257,0,32.7360000610352,0,1,427,"MAB","NYB",1050,1025.59267751067,1026.10954744887,49.6078720092773
"34101",34101,-71.9700012207031,40.7050018310547,20210412,48,0.992272019386292,0,7.51000022888184,0,32.726001739502,0,1,428,"MAB","NYB",1050,1025.562614484,1026.13446514889,42.6633491516113
"34144",34144,-72.2066650390625,40.8566665649414,20210412,32,0.992258310317993,0,7.15000009536743,0,31.1790008544922,0,1,429,"Not in NES","NYB",1050,1024.39517062148,1025.33362029627,28.7735385894775
"34173",34173,-72.1283340454102,40.9150009155273,20210412,26,4.96121692657471,0,7.23999977111816,0,31.117000579834,0,5,430,"Not in NES","NYB",3050,1024.35295002671,1024.71204376041,21.8284549713135
"34191",34191,-72.004997253418,40.9500007629395,20210412,27,2.97673511505127,0,7,0,31.2560005187988,0,3,431,"Not in NES","NYB",3020,1024.48463160468,1024.5315056125,22.8205280303955
"34212",34212,-71.9716644287109,40.9449996948242,20210412,29,3.9689724445343,0,7.1100001335144,0,31.1450004577637,0,4,432,"MAB","NYB",3020,1024.38752783117,1024.54609913901,23.8126811981201
"34233",34233,-71.9049987792969,40.9949989318848,20210412,21,3.96895432472229,0,7.26999998092651,0,30.9720001220703,0,4,433,"MAB","NYB",3020,1024.23036783651,1024.30421531042,18.8518466949463
"34249",34249,-71.9166641235352,40.8800010681152,20210413,36,0.992256164550781,0,7.21999979019165,0,31.8939990997314,0,1,434,"MAB","NYB",1050,1024.94817865723,1025.46307072633,31.7498111724854
"34281",34281,-71.4700012207031,40.7366676330566,20210413,65,0.992269098758698,0,6.48000001907349,0,32.4700012207031,0,1,435,"MAB","NYB",1060,1025.4986399057,1026.00884612975,49.6075630187988
"34341",34341,-71.1916656494141,40.466667175293,20210413,78,1.98458242416382,0,7.69999980926514,0,32.8419990539551,0,2,436,"MAB","NYB",1060,1025.63159689003,1026.32019190041,49.6087837219238
"34493",34493,-71.5666656494141,40.0699996948242,20210413,90,0.992329478263855,0,8.05000019073486,0,33.1080017089844,0,1,438,"MAB","NYB",1060,1025.78539485848,1026.23096256173,49.6105804443359
"34577",34577,-71.5583343505859,39.8916664123535,20210413,284,3.96935319900513,0,8.46000003814697,0,33.2350006103516,0,4,439,"MAB","NYB",1080,1025.83768152887,1026.69214001646,49.6113815307617
"34848",34848,-71.3949966430664,39.9949989318848,20210413,138,4.96163320541382,0,8.89000034332275,0,33.375,0,5,440,"MAB","NYB",1070,1025.88580278007,1026.5939079482,49.6109161376953
"34981",34981,-71.0683364868164,40.0633316040039,20210413,200,4.96160221099854,0,10.4300003051758,0,33.9090003967285,0,5,441,"MAB","NYB",1080,1026.04904712479,1026.80167778893,49.6106071472168
"35175",35175,-70.9983367919922,40.1366653442383,20210414,146,3.96926498413086,0,9.40999984741211,0,33.5340003967285,0,4,442,"MAB","NYB",1070,1025.92288565207,1026.72701144241,49.610279083252
"35316",35316,-70.9316635131836,40.0516662597656,20210414,190,0.992331087589264,0,11.3699998855591,0,34.4669990539551,0,1,443,"MAB","NYB",1080,1026.29751881332,1026.80773518496,49.6106605529785
"36069",36069,-71.0833358764648,40.158332824707,20210515,142,0.99232143163681,0,10.7600002288818,0,32.7760009765625,0,1,455,"MAB","NYB",1070,1025.09070468634,1026.16700778743,49.610179901123
"36208",36208,-71.2399978637695,40.2383346557617,20210515,98,0.992314219474792,0,11.289999961853,0,32.7089996337891,0,1,456,"MAB","NYB",1060,1024.94476322908,1026.08593294882,49.6098175048828
"36302",36302,-72.2483367919922,40.0816650390625,20210515,77,0.992328405380249,0,11.7299995422363,0,32.4539985656738,0,1,457,"MAB","NYB",1020,1024.66672804825,1026.22542188607,49.6105270385742
"36375",36375,-72.004997253418,39.7566680908203,20210515,150,0.992357671260834,0,12.25,0,32.7649993896484,0,1,458,"MAB","NYB",1030,1024.81114150804,1026.69089333438,49.611988067627
"36522",36522,-72.3349990844727,39.6633338928223,20210515,115,0.992366015911102,0,11.6700000762939,0,32.818000793457,0,1,459,"MAB","NYB",1020,1024.96045107426,1026.42723548436,49.6124076843262
"36633",36633,-72.5,39.8216667175293,20210515,66,0.992351770401001,0,12.8400001525879,0,32.6110000610352,0,1,460,"MAB","NYB",1020,1024.57847084948,1026.29491027931,49.6116943359375
"36695",36695,-72.8349990844727,39.4150009155273,20210515,70,0.992388367652893,0,12.539999961853,0,32.8429985046387,0,1,461,"MAB","NYB",1020,1024.81627262949,1025.96946699694,49.613525390625
"36761",36761,-72.5800018310547,39.0149993896484,20210516,969,1.9848438501358,0,11.6700000762939,0,33.0009994506836,0,2,462,"Not in NES","NYB",NA,1025.10711514613,1026.63420830236,49.6153221130371
"37266",37266,-72.7266693115234,39.0566673278809,20210516,288,2.97724723815918,0,11.8100004196167,0,32.931999206543,0,3,463,"MAB","NYB",NA,1025.03217183532,1026.73264448386,49.6151313781738
"37551",37551,-73.1616668701172,39.3316650390625,20210516,65,0.992395758628845,0,13.5699996948242,0,32.7029991149902,0,1,464,"MAB","NYB",1740,1024.50477404842,1026.36633915882,49.6138954162598
"37612",37612,-73.379997253418,39.3566665649414,20210516,49,2.97716641426086,0,11.710000038147,0,32.9710006713867,0,3,465,"MAB","NYB",1730,1025.08094931437,1025.92993187546,45.6451225280762
"37656",37656,-73.25,38.9150009155273,20210516,73,0.992433249950409,0,13.210000038147,0,32.6769981384277,0,1,466,"MAB","NYB",1740,1024.55677976934,1026.57882248352,49.6157684326172
"37922",37922,-73.4300003051758,39.7466659545898,20210517,35,0.992358505725861,0,13.8599996566772,0,32.2970008850098,0,1,472,"MAB","NYB",1010,1024.132203018,1025.54644220332,30.7608776092529
"37953",37953,-73.6683349609375,40.1650009155273,20210517,54,0.992320835590363,0,14.5500001907349,0,30.0879993438721,0,1,473,"MAB","NYB",1010,1022.28692684254,1026.15660631654,49.6101493835449
"38006",38006,-73.504997253418,40.3300018310547,20210517,28,3.96919512748718,0,12.5600004196167,0,31.9710006713867,0,4,474,"MAB","NYB",1010,1024.15025738537,1025.56442554167,24.8062038421631
"38028",38028,-73.4033355712891,40.5800018310547,20210518,15,0.992283284664154,0,13.2600002288818,0,31.8139991760254,0,1,475,"Not in NES","NYB",3100,1023.87939502451,1024.72402955406,10.9148511886597
"38039",38039,-72.4199981689453,40.4150009155273,20210518,52,0.992298245429993,0,13.4300003051758,0,32.0660018920898,0,1,476,"MAB","NYB",1010,1024.04049418059,1026.19428275638,48.6169586181641
"38088",38088,-72.0133361816406,40.6666679382324,20210518,51,0.992275476455688,0,12.8000001907349,0,31.375,0,1,477,"MAB","NYB",1050,1023.62932020415,1026.14760833868,47.6237945556641
"38136",38136,-72.1566696166992,40.6650009155273,20210518,49,0.992275655269623,0,13.1599998474121,0,31.5139999389648,0,1,478,"MAB","NYB",1050,1023.66706329156,1026.10722606449,45.6397018432617
"38182",38182,-72.3233337402344,40.8199996948242,20210518,30,0.992261588573456,0,11.9099998474121,0,31.4829998016357,0,1,479,"MAB","NYB",1050,1023.88003149279,1025.528050952,26.7893733978271
"38837",38837,-70.6033325195312,39.8316650390625,20210519,917,0.992350995540619,0,16.0499992370605,0,34.8530006408691,0,1,486,"Not in NES","NYB",NA,1025.62750417954,1026.78106170754,49.6116561889648
"39040",39040,-70.6166687011719,39.8333320617676,20210519,883,2.97703766822815,0,16.0200004577637,0,34.8400001525879,0,3,487,"Not in NES","NYB",NA,1025.6332182381,1026.75774672424,49.6116409301758
"39620",39620,-71.9049987792969,40.6150016784668,20210806,59,0.992280125617981,0,20.8799991607666,0,32.2229995727539,0,1,490,"MAB","NYB",1050,1022.41777712648,1025.80978730355,49.6081123352051
"39675",39675,-72.0100021362305,40.5750007629395,20210806,58,0.992283761501312,0,21.0100002288818,0,32.2789993286133,0,1,491,"MAB","NYB",1060,1022.42558397797,1025.7831316182,49.6082954406738
"39728",39728,-72.158332824707,40.4233322143555,20210806,61,0.992297470569611,0,21.7399997711182,0,32.2779998779297,0,1,492,"MAB","NYB",1060,1022.22693384249,1025.85630754614,49.6089820861816
"39785",39785,-72.4199981689453,40.4116668701172,20210806,55,0.992298543453217,0,22.1200008392334,0,32.5940017700195,0,1,493,"MAB","NYB",1010,1022.3618956153,1025.80959406785,49.6090354919434
"39837",39837,-72.8316650390625,40.4116668701172,20210806,47,0.992298543453217,0,22.25,0,32.6640014648438,0,1,494,"MAB","NYB",1010,1022.37881866014,1025.44680617705,42.664493560791
"39880",39880,-72.9166641235352,40.2599983215332,20210806,49,0.992312252521515,0,21.5799999237061,0,32.0979995727539,0,1,495,"MAB","NYB",1010,1022.13401171761,1025.60711133518,43.6571922302246
"40006",40006,-73.254997253418,39.7366676330566,20210807,44,0.992359459400177,0,21.7199993133545,0,31.7870006561279,0,1,500,"MAB","NYB",1010,1021.85972669402,1025.62554728932,40.6827926635742
"40047",40047,-73.3866653442383,39.3650016784668,20210807,48,2.97716426849365,0,22.9099998474121,0,31.2350006103516,0,3,501,"MAB","NYB",1730,1021.11949027685,1025.42210357452,42.6685485839844
"40220",40220,-73.0883331298828,39.0750007629395,20210807,72,0.992418885231018,0,24.3099994659424,0,31.7679996490479,0,1,505,"MAB","NYB",1740,1021.11015077942,1026.07359640465,49.6150512695312
"40287",40287,-72.9333343505859,39.0050010681152,20210807,92,0.992425262928009,0,24.3199996948242,0,32.015998840332,0,1,506,"MAB","NYB",1740,1021.29453275154,1026.22230137451,49.6153678894043
"40377",40377,-72.7516632080078,39.0499992370605,20210807,176,2.97724890708923,0,24.1399993896484,0,32.8079986572266,0,3,507,"MAB","NYB",NA,1021.95471962856,1026.11425438749,49.615161895752
"40546",40546,-72.5816650390625,39.0116653442383,20210808,1003,2.97725939750671,0,25.1700000762939,0,33.7919998168945,0,3,508,"Not in NES","NYB",NA,1022.39001196677,1026.32240858495,49.6153335571289
"41047",41047,-72.3316650390625,39.4166679382324,20210808,145,0.992388248443604,0,24.3199996948242,0,33.1469993591309,0,1,509,"Not in NES","NYB",1030,1022.14915175907,1026.47983434124,49.6135177612305
"41190",41190,-72.6616668701172,39.6599998474121,20210808,77,0.992366254329681,0,23.4300003051758,0,32.1370010375977,0,1,510,"MAB","NYB",1020,1021.64523455984,1026.0413167025,49.612419128418
"41262",41262,-72.5083312988281,39.9983329772949,20210808,65,0.992335796356201,0,22.9599990844727,0,32.6640014648438,0,1,511,"MAB","NYB",1020,1022.17874680962,1026.0211002417,49.610897064209
"41324",41324,-72.0883331298828,40.0849990844727,20210808,74,0.992327988147736,0,22.7900009155273,0,32.4879989624023,0,1,512,"MAB","NYB",1020,1022.09366336359,1025.89149647771,49.6105079650879
"41395",41395,-72.004997253418,40.0849990844727,20210808,80,0.992327988147736,0,22.9899997711182,0,32.6640014648438,0,1,513,"MAB","NYB",1020,1022.17020242105,1026.06360358045,49.6105079650879
"41471",41471,-71.7616653442383,39.9983329772949,20210808,96,0.992335796356201,0,23.0300006866455,0,32.8339996337891,0,1,514,"MAB","NYB",1060,1022.28756568003,1026.2941233511,50.6029968261719
"41563",41563,-71.4233322143555,39.9166679382324,20210808,352,0.992343246936798,0,23.3099994659424,0,33.8959999084473,0,1,515,"MAB","NYB",1080,1023.01159444849,1026.26307617354,49.611270904541
"41766",41766,-71.4150009155273,39.9216651916504,20210808,335,0.99234277009964,0,23.4300003051758,0,33.8969993591309,0,1,516,"MAB","NYB",1080,1022.97758716188,1026.19635545876,50.6033515930176
"42090",42090,-70.6183319091797,39.8316650390625,20210808,934,0.992350995540619,0,25.0900001525879,0,35.265998840332,0,1,517,"Not in NES","NYB",NA,1023.51916656147,1026.45014076085,49.6116561889648
"42292",42292,-70.6100006103516,39.8349990844727,20210808,877,2.97703742980957,0,25.0799999237061,0,35.2799987792969,0,3,518,"MAB","NYB",NA,1023.5414190917,1026.5109355951,49.6116371154785
"44454",44454,-73.3316650390625,39.2133331298828,20210912,55,0.99240642786026,0,22.3400001525879,0,32.3629989624023,0,1,561,"MAB","NYB",1740,1022.12542346643,1025.76576188779,49.6144256591797
"44505",44505,-73.0616683959961,39.223331451416,20210912,74,0.992405652999878,0,23.2099990844727,0,33.1629981994629,0,1,562,"MAB","NYB",1740,1022.48520216239,1025.87945636245,49.614387512207
"44575",44575,-73.0416641235352,39.0750007629395,20210912,82,3.969646692276,0,23.2700004577637,0,33.0530014038086,0,4,563,"MAB","NYB",1740,1022.397668397,1026.26787468788,49.6150512695312
"44650",44650,-72.9000015258789,38.9816665649414,20210912,102,4.96208763122559,0,23.0300006866455,0,33.1949996948242,0,5,564,"MAB","NYB",1750,1022.57842027509,1026.42657042573,49.6154670715332
"44743",44743,-72.8566665649414,38.9599990844727,20210912,128,0.992429196834564,0,23.8500003814697,0,34.0690002441406,0,1,565,"MAB","NYB",1760,1022.98518457809,1026.65523442027,49.6155662536621
"44870",44870,-72.9383316040039,38.8800010681152,20210912,122,2.97729444503784,0,22.5400009155273,0,32.5999984741211,0,3,566,"MAB","NYB",1760,1022.25777861948,1026.5685914947,49.6159172058105
"44986",44986,-73.0233306884766,38.9383316040039,20210913,84,6.94691705703735,0,23.2700004577637,0,33.0200004577637,0,7,567,"MAB","NYB",1740,1022.38570207741,1026.54196808058,49.6156616210938
"45060",45060,-73.1616668701172,38.8733329772949,20210913,79,4.96213674545288,0,23.2999992370605,0,33.0449981689453,0,5,568,"MAB","NYB",1740,1022.38731276795,1026.46175378582,49.6159515380859
"45133",45133,-73.0283355712891,38.7916679382324,20210913,529,3.96974778175354,0,23.1000003814697,0,33.0779991149902,0,4,569,"MAB","NYB",1760,1022.46540726308,1026.50610829225,49.6163139343262
"45650",45650,-73.1999969482422,38.6283340454102,20210913,306,4.96224594116211,0,23.2800006866455,0,33.1049995422363,0,5,570,"MAB","NYB",1760,1022.43850554545,1026.77935861583,49.6170501708984
"46711",46711,-73.788330078125,40.4700012207031,20210923,28,0.992293238639832,0,22.4899997711182,0,30.7070007324219,0,1,585,"MAB","NYB",3140,1020.82864584518,1022.77371897142,22.8215274810791
"46734",46734,-73.7516632080078,40.4916648864746,20210923,25,0.992291331291199,0,22.5100002288818,0,30.7840003967285,0,1,586,"MAB","NYB",3140,1020.88140171078,1022.30162197341,20.8371067047119
"46755",46755,-73.658332824707,40.3966674804688,20210923,24,3.96917080879211,0,22.3999996185303,0,31.1849994659424,0,4,587,"MAB","NYB",3110,1021.22886769816,1022.62416676876,20.837287902832
"46773",46773,-73.6566696166992,40.2666664123535,20210923,27,0.992311596870422,0,22.5,0,31.1949996948242,0,1,588,"MAB","NYB",3110,1021.19551814131,1023.35353296927,21.8297443389893
