"","lat","lon","date","bot_depth","last_row_depth","bot_temp","bot_sal","bot_den","first_row_depth","surf_temp","surf_sal","surf_den","c50_depth","c50_temp","c50_sal","c50_den"
"1",40.9598333333333,-73.5786666666667,2020-02-04 18:34:53,NA,16,3.8329,26.8876,1021.4294,2,3.8825,26.5439,1021.0859,16,3.8329,26.8876,1021.4294
"2",40.881,-73.7283333333333,2020-02-04 19:56:30,NA,13,3.7503,26.618,1021.2076,2,4.0187,25.707,1020.4107,13,3.7503,26.618,1021.2076
"3",40.4998333333333,-73.7901666666667,2020-02-05 00:55:16,NA,16,7.6166,32.9814,1025.8177,2,6.2208,28.4876,1022.3955,16,7.6166,32.9814,1025.8177
"4",40.1058333333333,-73.6458333333333,2020-02-05 04:36:09,NA,36,7.8102,33.3448,1026.1677,2,6.5653,32.1758,1025.2605,36,7.8102,33.3448,1026.1677
"5",39.714,-73.5038333333333,2020-02-05 08:09:37,NA,37,8.2839,33.6205,1026.3185,2,8.3454,33.5749,1026.1125,37,8.2839,33.6205,1026.3185
"6",39.317,-73.3705,2020-02-05 11:39:46,NA,41,8.6281,33.5905,1026.2608,2,8.741,33.5231,1026.0114,41,8.6281,33.5905,1026.2608
"7",38.9236666666667,-73.2225,2020-02-05 15:50:53,NA,70,9.4511,33.5952,1026.2663,5,9.0051,33.3946,1025.8833,50,9.4345,33.5872,1026.1712
"8",38.531,-73.0751666666667,2020-02-09 11:23:39,NA,300,9.0425,35.196,1028.6346,1,9.2773,33.5266,1025.9248,50,12.8241,34.8715,1026.5539
"9",39.1348333333333,-72.9445,2020-02-09 22:37:53,NA,74,12.9314,34.9034,1026.6651,2,9.3605,33.4391,1025.8477,50,9.4163,33.5006,1026.1065
"10",38.7855,-72.817,2020-02-09 16:16:21,NA,300,9.248,35.2205,1028.6191,1,11.1188,34.3168,1026.2265,50,12.6071,34.8315,1026.566
"11",39.4793333333333,-73.0666666666667,2020-02-10 03:11:57,NA,59,8.5667,33.536,1026.3103,2,8.5945,13.3016,1010.2337,50,8.5662,33.5369,1026.2697
"12",39.8246666666667,-73.1975,2020-02-10 06:37:13,NA,38,8.3097,33.4363,1026.1748,2,8.4992,33.3652,1025.9247,38,8.3097,33.4363,1026.1748
"13",40.1706666666667,-73.3251666666667,2020-02-10 10:12:52,NA,35,7.1291,33.0814,1026.0522,5,6.4156,32.8156,1025.798,35,7.1291,33.0814,1026.0522
"14",40.5165,-73.4418333333333,2020-02-10 14:24:44,NA,15,5.5096,32.1564,1025.4343,3,5.5145,32.1424,1025.3666,15,5.5096,32.1564,1025.4343
"15",40.9581666666667,-73.5813333333333,2020-10-19 14:33:12,NA,10.915,17.6222,28.103,1020.1353,1.983,17.4655,28.0204,1020.0684,10.915,17.6222,28.103,1020.1353
"16",40.8776666666667,-73.7305,2020-10-19 15:42:04,NA,12.899,17.2343,27.3711,1019.6739,1.981,17.0928,27.1414,1019.4813,12.899,17.2343,27.3711,1019.6739
"17",40.5061666666667,-73.8006666666667,2020-10-19 20:56:06,NA,13.891,16.3435,31.519,1023.0569,1.98,16.8087,31.5598,1022.9288,13.891,16.3435,31.519,1023.0569
"18",40.1051666666667,-73.6503333333333,2020-10-20 00:32:37,NA,34.729,16.607,32.8449,1024.107,1.98,17.4667,32.2881,1023.3329,34.729,16.607,32.8449,1024.107
"19",39.7146666666667,-73.5038333333333,2020-10-20 04:10:23,NA,36.711,15.1773,32.6135,1024.2589,1.975,17.7723,32.2992,1023.2684,36.711,15.1773,32.6135,1024.2589
"20",39.3171666666667,-73.3676666666667,2020-10-20 07:49:13,NA,42.668,15.9378,33.3041,1024.648,1.977,17.9251,33.0807,1023.8296,42.668,15.9378,33.3041,1024.648
"21",38.9355,-73.2166666666667,2020-10-20 11:26:36,NA,64.496,13.0798,33.9912,1025.8862,1.984,18.6352,34.1127,1024.4439,49.609,12.9029,33.8125,1025.7161
"22",38.5496666666667,-73.0796666666667,2020-10-20 15:04:10,NA,300.497,9.0776,35.2228,1028.6518,1.987,20.6596,34.9657,1024.5686,49.611,18.0763,35.07,1025.5259
"23",38.7843333333333,-72.822,2020-10-20 18:38:55,NA,297.524,9.668,35.2555,1028.5627,1.983,21.0951,34.8543,1024.3658,49.619,16.6776,35.0222,1025.828
"24",39.1341666666667,-72.949,2020-10-20 22:59:26,NA,72.432,14.0973,34.6186,1026.1968,1.981,18.4726,33.911,1024.3302,49.619,14.2906,34.0773,1025.6355
"25",39.479,-73.0726666666667,2020-10-21 02:26:39,NA,59.536,14.4335,34.0702,1025.6442,1.983,18.0934,33.5689,1024.1622,49.615,16.377,34.2705,1025.3204
"26",39.8218333333333,-73.1986666666667,2020-10-21 06:03:15,NA,38.699,12.964,32.8601,1024.9173,2.979,18.0295,32.8989,1023.6696,38.699,12.964,32.8601,1024.9173
"27",40.1681666666667,-73.3253333333333,2020-10-21 09:35:02,NA,33.735,16.6927,33.0252,1024.2211,1.984,17.7301,32.6583,1023.5534,33.735,16.6927,33.0252,1024.2211
"28",40.514,-73.4538333333333,2020-10-21 12:57:38,NA,13.893,16.5875,31.8269,1023.2376,2.975,16.8941,31.6027,1022.9464,13.893,16.5875,31.8269,1023.2376
"29",40.5748333333333,-73.1328333333333,2020-10-21 15:42:02,NA,18.854,17.6676,32.1871,1023.2828,1.98,17.8809,32.0583,1023.0581,18.854,17.6676,32.1871,1023.2828
"30",40.2665,-73.0163333333333,2020-10-21 18:51:24,NA,35.718,16.8759,33.1777,1024.3039,1.982,18.1439,33.0021,1023.7161,35.718,16.8759,33.1777,1024.3039
"31",40.0013333333333,-72.9018333333333,2020-10-21 21:29:20,NA,44.653,14.0104,33.1779,1024.978,1.981,18.4975,33.2702,1023.8341,44.653,14.0104,33.1779,1024.978
"32",39.6418333333333,-72.7853333333333,2020-10-22 00:40:31,NA,58.542,14.2547,33.8126,1025.479,1.984,18.4461,33.3285,1023.8914,49.616,16.2122,33.8162,1025.01
"33",39.3303333333333,-72.669,2020-10-22 03:35:50,NA,107.156,13.8235,35.3074,1026.9425,1.979,18.8621,33.9264,1024.2444,49.611,14.1974,34.1386,1025.7027
"34",39.0193333333333,-72.5531666666667,2020-10-22 06:37:04,NA,299.493,9.6014,35.2418,1028.5727,2.977,21.2543,35.04,1024.4679,49.62,19.6182,35.006,1025.0849
"35",40.673,-72.822,2020-10-27 02:54:46,NA,20.828,16.9087,32.5402,1023.7413,1.961,16.9104,32.5011,1023.6268,20.828,16.9087,32.5402,1023.7413
"36",40.389,-72.7215,2020-10-27 06:02:11,NA,40.677,17.3412,33.2471,1024.2695,1.956,17.3716,33.2539,1024.0953,40.677,17.3412,33.2471,1024.2695
"37",40.0988333333333,-72.6058333333333,2020-10-27 08:47:35,NA,49.616,14.3588,33.5399,1025.2065,1.986,17.7653,33.5308,1024.213,49.616,14.3588,33.5399,1025.2065
"38",39.8026666666667,-72.4983333333333,2020-10-27 11:42:50,NA,59.546,13.2806,33.8165,1025.6882,2.978,18.0823,33.9079,1024.4288,49.618,13.2464,33.7381,1025.5897
"39",39.5235,-72.393,2020-10-27 14:30:12,NA,298.492,10.2418,35.3388,1028.5304,1.984,19.7127,34.8382,1024.7224,49.615,19.2765,34.8398,1025.0467
"40",39.2441666666667,-72.2953333333333,2020-10-27 17:27:31,NA,298.502,9.147,35.2188,1028.6281,1.961,19.9792,34.8703,1024.6769,49.613,19.091,34.889,1025.132
"41",39.4565,-72.0395,2020-10-27 21:05:57,NA,298.491,9.789,35.2705,1028.5578,1.983,18.3744,34.3313,1024.6762,49.612,18.608,34.7227,1025.1276
"42",39.7865,-72.1476666666667,2020-10-28 00:28:40,NA,91.28,14.8977,35.3239,1026.6522,2.98,19.122,34.449,1024.5822,49.61,19.3849,34.625,1024.8548
"43",40.1065,-72.2625,2020-10-28 03:30:08,NA,62.506,13.7184,33.7268,1025.5427,2.984,17.5401,33.4014,1024.1726,49.616,13.7538,33.704,1025.4598
"44",40.4345,-72.3831666666667,2020-10-28 06:32:23,NA,45.642,19.1552,34.5282,1024.8225,1.964,17.6267,33.4673,1024.1978,45.642,19.1552,34.5282,1024.8225
"45",40.7533333333333,-72.5065,2020-10-28 09:54:20,NA,20.833,17.0427,32.7973,1023.9071,1.984,17.0333,32.7981,1023.826,20.833,17.0427,32.7973,1023.9071
"46",40.8595,-72.2068333333333,2020-10-28 12:40:19,NA,24.809,16.8241,32.6087,1023.8313,2.978,16.8115,32.6079,1023.7363,24.809,16.8241,32.6087,1023.8313
"47",40.5788333333333,-72.0913333333333,2020-10-28 15:15:38,NA,46.632,16.1656,33.3547,1024.6528,1.982,16.9288,32.8117,1023.8609,46.632,16.1656,33.3547,1024.6528
"48",40.2848333333333,-71.9755,2020-10-28 18:18:32,NA,56.557,17.26,34.186,1025.079,1.96,17.1812,33.0123,1023.9553,49.608,17.0015,34.0314,1024.9911
"49",39.9848333333333,-71.8683333333333,2020-10-28 22:11:05,NA,87.297,14.291,34.7948,1026.3582,2.98,18.9232,34.3699,1024.5723,49.616,19.3376,34.5053,1024.7756
"50",39.6915,-71.7635,2020-10-29 01:11:56,NA,298.482,10.0142,35.2998,1028.5407,2.974,19.7432,34.6892,1024.6051,49.618,19.7585,34.6904,1024.8074
