"","X","lon","lat","date","bot_depth","depth","depth_flag","temp","temp_flag","profile_num","EPU","NYB","STRATA","seafloor_depth","surf_temp","surf_temp_1m","bot_T","bot_T_10m"
"199",29419,-72.8300018310547,39.9933319091797,20200317,53,0.992336332798004,0,7.98999977111816,0,352,"MAB","NYB",1010,-53,7.98999977111816,7.98999977111816,7.71999979019165,7.71999979019165
"200",29464,-72.7900009155273,40.0866661071777,20200317,53,0.992327928543091,0,7.8899998664856,0,353,"MAB","NYB",1010,-53,7.8899998664856,7.8899998664856,7.69999980926514,NA
"201",29507,-72.6116638183594,40.0849990844727,20200317,57,0.992327988147736,0,7.88000011444092,0,354,"MAB","NYB",1020,-56,7.88000011444092,7.88000011444092,7.73000001907349,7.73000001907349
"202",29556,-72.5449981689453,40.1783332824707,20200317,62,0.992319703102112,0,7.82000017166138,0,355,"MAB","NYB",1020,-61,7.82000017166138,7.82000017166138,7.57000017166138,7.57000017166138
"203",29961,-72.8916702270508,38.9583320617676,20210316,112,3.96968841552734,0,10.8599996566772,0,366,"MAB","NYB",1750,-110,10.8599996566772,NA,13.3100004196167,13.3100004196167
"204",30061,-72.788330078125,38.9650001525879,20210316,537,0.992428719997406,0,10.3900003433228,0,367,"Not in NES","NYB",NA,-792,10.3900003433228,10.3900003433228,12.25,NA
"205",30286,-72.7816696166992,38.9700012207031,20210316,799,3.96968412399292,0,10.3999996185303,0,368,"Not in NES","NYB",NA,-792,10.3999996185303,NA,12.2399997711182,NA
"206",30513,-73.0566635131836,38.8116683959961,20210316,100,0.992442429065704,0,10.6400003433228,0,369,"MAB","NYB",1760,-106,10.6400003433228,10.6400003433228,11.3900003433228,NA
"207",30597,-73.0816650390625,38.6983337402344,20210316,199,0.992452561855316,0,11.6899995803833,0,370,"MAB","NYB",1760,-203,11.6899995803833,11.6899995803833,13.3699998855591,13.3699998855591
"208",30789,-73.1416702270508,38.7266654968262,20210316,127,5.95462799072266,0,10.8199996948242,0,371,"MAB","NYB",1750,-115,10.8199996948242,NA,12.7200002670288,12.7200002670288
"209",30905,-73.1800003051758,38.685001373291,20210317,130,3.96978616714478,0,10.8599996566772,0,372,"MAB","NYB",1750,-123,10.8599996566772,NA,12.5699996948242,12.5699996948242
"210",31095,-73.2850036621094,38.9483337402344,20210317,70,0.99243026971817,0,9.72000026702881,0,374,"MAB","NYB",1740,-71,9.72000026702881,9.72000026702881,10.5,10.5
"211",31164,-73.3183364868164,38.9749984741211,20210317,68,3.96968221664429,0,9.72999954223633,0,375,"MAB","NYB",1740,-67,9.72999954223633,NA,9.85999965667725,9.85999965667725
"212",31659,-73.4183349609375,39.4216651916504,20210324,36,1.9847708940506,0,7.28000020980835,0,386,"MAB","NYB",1730,-38,7.28000020980835,NA,7.46999979019165,7.46999979019165
"213",31688,-73.3450012207031,39.4850006103516,20210324,38,0.992382049560547,0,8.72999954223633,0,387,"MAB","NYB",1730,-38,8.72999954223633,8.72999954223633,8.14000034332275,8.14000034332275
"214",31720,-73.2533340454102,39.5449981689453,20210324,38,0.992376685142517,0,8.23999977111816,0,388,"MAB","NYB",1730,-39,8.23999977111816,8.23999977111816,8.03999996185303,8.03999996185303
"215",31753,-73.2183303833008,39.9433326721191,20210324,78,0.992340743541718,0,7.94000005722046,0,389,"MAB","NYB",1020,-70,7.94000005722046,7.94000005722046,7.23000001907349,7.23000001907349
"216",31824,-72.7566680908203,39.7766647338867,20210324,67,0.99235588312149,0,8.05000019073486,0,390,"MAB","NYB",1020,-61,8.05000019073486,8.05000019073486,8.73999977111816,8.73999977111816
"217",31883,-72.4800033569336,40.0966682434082,20210324,60,3.96927905082703,0,7.96999979019165,0,391,"MAB","NYB",1020,-60,7.96999979019165,NA,7.55999994277954,7.55999994277954
"218",31937,-72.3000030517578,40.4550018310547,20210325,59,0.992294609546661,0,7.71000003814697,0,392,"MAB","NYB",1020,-57,7.71000003814697,7.71000003814697,7.1399998664856,7.1399998664856
"219",31990,-72.879997253418,40.3583335876465,20210325,45,3.9691846370697,0,6.44999980926514,0,393,"MAB","NYB",1010,-43,6.44999980926514,NA,5.38000011444092,5.38000011444092
"220",32028,-72.9333343505859,40.5583343505859,20210325,33,0.992285311222076,0,5.96000003814697,0,394,"MAB","NYB",1010,-28,5.96000003814697,5.96000003814697,4.75,4.75
"221",32056,-73.2466659545898,40.2316665649414,20210325,40,1.9846248626709,0,5.34000015258789,0,395,"MAB","NYB",1010,-39,5.34000015258789,NA,5.21999979019165,5.21999979019165
"222",32090,-73.3349990844727,40.3266677856445,20210325,35,0.992306172847748,0,5.90999984741211,0,396,"MAB","NYB",1010,-33,5.90999984741211,5.90999984741211,4.84000015258789,4.84000015258789
"223",32121,-73.5299987792969,40.375,20210325,27,2.97689127922058,0,6.80000019073486,0,397,"MAB","NYB",3110,-25,6.80000019073486,NA,5.42000007629395,5.42000007629395
"224",32143,-73.6666641235352,40.3333320617676,20210325,25,3.96919369697571,0,6.65999984741211,0,398,"MAB","NYB",3140,-24,6.65999984741211,NA,5.8600001335144,5.8600001335144
"225",32163,-73.7799987792969,40.1650009155273,20210325,31,3.96925473213196,0,6.76000022888184,0,399,"MAB","NYB",1010,-31,6.76000022888184,NA,6.42000007629395,6.42000007629395
"226",32186,-73.7099990844727,40.0816650390625,20210325,35,3.96928477287292,0,7.23999977111816,0,400,"MAB","NYB",1010,-34,7.23999977111816,NA,6.21000003814697,6.21000003814697
"227",32244,-73.7966690063477,40.4550018310547,20210326,29,0.992294609546661,0,7.23999977111816,0,403,"MAB","NYB",3140,-29,7.23999977111816,7.23999977111816,5.98000001907349,5.98000001907349
"228",32267,-73.5599975585938,40.473331451416,20210326,24,0.992292940616608,0,6.51000022888184,0,404,"MAB","NYB",3110,-23,6.51000022888184,6.51000022888184,5.44999980926514,5.44999980926514
"229",32287,-73.461669921875,40.5016670227051,20210326,22,1.98457598686218,0,6.07999992370605,0,405,"Not in NES","NYB",3110,-20,6.07999992370605,NA,5.34000015258789,5.34000015258789
"230",32304,-73.1999969482422,40.5716667175293,20210326,26,3.96910786628723,0,6.21999979019165,0,406,"MAB","NYB",3080,-23,6.21999979019165,NA,5.44999980926514,5.44999980926514
"231",32322,-73.1283340454102,40.5449981689453,20210326,28,1.98456835746765,0,6.13000011444092,0,407,"MAB","NYB",3080,-27,6.13000011444092,NA,4.57999992370605,4.57999992370605
"232",32344,-73.0650024414062,40.5783348083496,20210326,27,0.992283403873444,0,6.46000003814697,0,408,"MAB","NYB",3080,-25,6.46000003814697,6.46000003814697,5.07999992370605,5.07999992370605
"233",32365,-72.2666702270508,40.7683334350586,20210326,39,2.97678470611572,0,5.90999984741211,0,409,"MAB","NYB",1050,-40,5.90999984741211,NA,4.88000011444092,4.88000011444092
"234",32397,-72.2816696166992,40.8733329772949,20210326,23,3.96899819374084,0,6.09000015258789,0,410,"Not in NES","NYB",3050,-23,6.09000015258789,NA,5.65999984741211,5.65999984741211
"235",32481,-72.0733337402344,39.7066650390625,20210411,129,3.96941995620728,0,7.63000011444092,0,414,"MAB","NYB",1030,-141,7.63000011444092,NA,14.039999961853,14.039999961853
"236",32597,-71.9883346557617,39.6383323669434,20210411,255,3.96944427490234,0,9.34000015258789,0,415,"Not in NES","NYB",1040,-285,9.34000015258789,NA,14.1899995803833,14.1899995803833
"237",32844,-72.0449981689453,39.5900001525879,20210411,242,7.93884706497192,0,11.5,0,416,"MAB","NYB",1040,-251,11.5,NA,13.6099996566772,13.6099996566772
"238",33074,-72.3450012207031,39.3783340454102,20210411,148,3.96953773498535,0,10.289999961853,0,417,"MAB","NYB",1030,-145,10.289999961853,NA,13.6599998474121,13.6599998474121
"239",33211,-72.283332824707,39.4650001525879,20210411,325,3.96950674057007,0,10.789999961853,0,418,"Not in NES","NYB",1040,-487,10.789999961853,NA,10.789999961853,10.789999961853
"240",33523,-72.3316650390625,39.658332824707,20210411,113,2.97708535194397,0,9,0,419,"MAB","NYB",1020,-113,9,NA,12.8900003433228,12.8900003433228
"241",33628,-72.3183364868164,39.8483352661133,20210412,82,2.97703409194946,0,8.77000045776367,0,420,"MAB","NYB",1020,-83,8.77000045776367,NA,12.0200004577637,12.0200004577637
"242",33697,-72.1933364868164,40.0750007629395,20210412,75,0.992328941822052,0,7.30999994277954,0,421,"MAB","NYB",1020,-73,7.30999994277954,7.30999994277954,10.4499998092651,10.4499998092651
"243",33768,-72.0983352661133,40.2283325195312,20210412,64,4.9615273475647,0,7.57999992370605,0,422,"MAB","NYB",1020,-65,7.57999992370605,NA,8,8
"244",33819,-71.9300003051758,40.2266654968262,20210412,68,3.96923232078552,0,6.73999977111816,0,423,"MAB","NYB",1060,-68,6.73999977111816,NA,7.26000022888184,7.26000022888184
"245",33877,-71.9983367919922,40.314998626709,20210412,63,0.992307245731354,0,7.32999992370605,0,424,"MAB","NYB",1060,-63,7.32999992370605,7.32999992370605,6.84999990463257,6.84999990463257
"246",33934,-71.913330078125,40.466667175293,20210412,67,0.992293536663055,0,7.59000015258789,0,425,"MAB","NYB",1060,-67,7.59000015258789,7.59000015258789,6.59999990463257,6.59999990463257
"247",33995,-71.8899993896484,40.6683349609375,20210412,55,0.992275297641754,0,7.34999990463257,0,426,"MAB","NYB",1050,-54,7.34999990463257,7.34999990463257,6.26999998092651,6.26999998092651
"248",34046,-71.9700012207031,40.7050018310547,20210412,48,0.992272019386292,0,7.51000022888184,0,427,"MAB","NYB",1050,-49,7.51000022888184,7.51000022888184,6.53000020980835,6.53000020980835
"249",34089,-72.2066650390625,40.8566665649414,20210412,32,0.992258310317993,0,7.15000009536743,0,428,"Not in NES","NYB",1050,-33,7.15000009536743,7.15000009536743,7.59999990463257,7.59999990463257
"250",34118,-72.1283340454102,40.9150009155273,20210412,26,4.96121692657471,0,7.23999977111816,0,429,"Not in NES","NYB",3050,-24,7.23999977111816,NA,6.98999977111816,6.98999977111816
"251",34136,-72.004997253418,40.9500007629395,20210412,27,2.97673511505127,0,7,0,430,"Not in NES","NYB",3020,-25,7,NA,6.98000001907349,6.98000001907349
"252",34157,-71.9716644287109,40.9449996948242,20210412,29,3.9689724445343,0,7.1100001335144,0,431,"MAB","NYB",3020,-27,7.1100001335144,NA,7.03000020980835,7.03000020980835
"253",34178,-71.9049987792969,40.9949989318848,20210412,21,3.96895432472229,0,7.26999998092651,0,432,"MAB","NYB",3020,-20,7.26999998092651,NA,7.26999998092651,7.26999998092651
"254",34194,-71.9166641235352,40.8800010681152,20210413,36,0.992256164550781,0,7.21999979019165,0,433,"MAB","NYB",1050,-35,7.21999979019165,7.21999979019165,7.30999994277954,7.30999994277954
"255",34226,-71.4700012207031,40.7366676330566,20210413,65,0.992269098758698,0,6.48000001907349,0,434,"MAB","NYB",1060,-64,6.48000001907349,6.48000001907349,7.51999998092651,7.51999998092651
"256",34286,-71.1916656494141,40.466667175293,20210413,78,1.98458242416382,0,7.69999980926514,0,435,"MAB","NYB",1060,-78,7.69999980926514,NA,7.88000011444092,7.88000011444092
"257",34438,-71.5666656494141,40.0699996948242,20210413,90,0.992329478263855,0,8.05000019073486,0,437,"MAB","NYB",1060,-91,8.05000019073486,8.05000019073486,12.2799997329712,12.2799997329712
"258",34522,-71.5583343505859,39.8916664123535,20210413,284,3.96935319900513,0,8.46000003814697,0,438,"MAB","NYB",1080,-317,8.46000003814697,NA,11.5799999237061,11.5799999237061
"259",34793,-71.3949966430664,39.9949989318848,20210413,138,4.96163320541382,0,8.89000034332275,0,439,"MAB","NYB",1070,-130,8.89000034332275,NA,13.5699996948242,13.5699996948242
"260",34926,-71.0683364868164,40.0633316040039,20210413,200,4.96160221099854,0,10.4300003051758,0,440,"MAB","NYB",1080,-207,10.4300003051758,NA,14.1700000762939,14.1700000762939
"261",35120,-70.9983367919922,40.1366653442383,20210414,146,3.96926498413086,0,9.40999984741211,0,441,"MAB","NYB",1070,-149,9.40999984741211,NA,14.2399997711182,14.2399997711182
"262",35261,-70.9316635131836,40.0516662597656,20210414,190,0.992331087589264,0,11.3699998855591,0,442,"MAB","NYB",1080,-208,11.3699998855591,11.3699998855591,14.3000001907349,14.3000001907349
"263",36014,-71.0833358764648,40.158332824707,20210515,142,0.99232143163681,0,10.7600002288818,0,454,"MAB","NYB",1070,-143,10.7600002288818,10.7600002288818,13.8800001144409,13.8800001144409
"264",36153,-71.2399978637695,40.2383346557617,20210515,98,0.992314219474792,0,11.289999961853,0,455,"MAB","NYB",1060,-96,11.289999961853,11.289999961853,10.9099998474121,10.9099998474121
"265",36247,-72.2483367919922,40.0816650390625,20210515,77,0.992328405380249,0,11.7299995422363,0,456,"MAB","NYB",1020,-75,11.7299995422363,11.7299995422363,9.28999996185303,9.28999996185303
"266",36320,-72.004997253418,39.7566680908203,20210515,150,0.992357671260834,0,12.25,0,457,"MAB","NYB",1030,-151,12.25,12.25,13.9399995803833,13.9399995803833
"267",36467,-72.3349990844727,39.6633338928223,20210515,115,0.992366015911102,0,11.6700000762939,0,458,"MAB","NYB",1020,-113,11.6700000762939,11.6700000762939,13.4799995422363,13.4799995422363
"268",36578,-72.5,39.8216667175293,20210515,66,0.992351770401001,0,12.8400001525879,0,459,"MAB","NYB",1020,-66,12.8400001525879,12.8400001525879,9.8100004196167,9.8100004196167
"269",36640,-72.8349990844727,39.4150009155273,20210515,70,0.992388367652893,0,12.539999961853,0,460,"MAB","NYB",1020,-68,12.539999961853,12.539999961853,10.3699998855591,10.3699998855591
"270",36706,-72.5800018310547,39.0149993896484,20210516,969,1.9848438501358,0,11.6700000762939,0,461,"Not in NES","NYB",NA,-978,11.6700000762939,NA,5.80999994277954,NA
"271",37211,-72.7266693115234,39.0566673278809,20210516,288,2.97724723815918,0,11.8100004196167,0,462,"MAB","NYB",NA,-258,11.8100004196167,NA,10.7299995422363,10.7299995422363
"272",37496,-73.1616668701172,39.3316650390625,20210516,65,0.992395758628845,0,13.5699996948242,0,463,"MAB","NYB",1740,-62,13.5699996948242,13.5699996948242,8.69999980926514,8.69999980926514
"273",37557,-73.379997253418,39.3566665649414,20210516,49,2.97716641426086,0,11.710000038147,0,464,"MAB","NYB",1730,-47,11.710000038147,NA,9.06999969482422,9.06999969482422
"274",37601,-73.25,38.9150009155273,20210516,73,0.992433249950409,0,13.210000038147,0,465,"MAB","NYB",1740,-72,13.210000038147,13.210000038147,10.9899997711182,10.9899997711182
"275",37867,-73.4300003051758,39.7466659545898,20210517,35,0.992358505725861,0,13.8599996566772,0,471,"MAB","NYB",1010,-34,13.8599996566772,13.8599996566772,8.98999977111816,8.98999977111816
"276",37898,-73.6683349609375,40.1650009155273,20210517,54,0.992320835590363,0,14.5500001907349,0,472,"MAB","NYB",1010,-47,14.5500001907349,14.5500001907349,7.67000007629395,7.67000007629395
"277",37951,-73.504997253418,40.3300018310547,20210517,28,3.96919512748718,0,12.5600004196167,0,473,"MAB","NYB",1010,-28,12.5600004196167,NA,7.46999979019165,7.46999979019165
"278",37973,-73.4033355712891,40.5800018310547,20210518,15,0.992283284664154,0,13.2600002288818,0,474,"Not in NES","NYB",3100,-14,13.2600002288818,13.2600002288818,10.1000003814697,10.1000003814697
"279",37984,-72.4199981689453,40.4150009155273,20210518,52,0.992298245429993,0,13.4300003051758,0,475,"MAB","NYB",1010,-51,13.4300003051758,13.4300003051758,7.17000007629395,7.17000007629395
"280",38033,-72.0133361816406,40.6666679382324,20210518,51,0.992275476455688,0,12.8000001907349,0,476,"MAB","NYB",1050,-51,12.8000001907349,12.8000001907349,7.15000009536743,7.15000009536743
"281",38081,-72.1566696166992,40.6650009155273,20210518,49,0.992275655269623,0,13.1599998474121,0,477,"MAB","NYB",1050,-48,13.1599998474121,13.1599998474121,6.86999988555908,6.86999988555908
"282",38127,-72.3233337402344,40.8199996948242,20210518,30,0.992261588573456,0,11.9099998474121,0,478,"MAB","NYB",1050,-31,11.9099998474121,11.9099998474121,7.71000003814697,7.71000003814697
"283",38782,-70.6033325195312,39.8316650390625,20210519,917,0.992350995540619,0,16.0499992370605,0,485,"Not in NES","NYB",NA,-982,16.0499992370605,16.0499992370605,11.4399995803833,NA
"284",38985,-70.6166687011719,39.8333320617676,20210519,883,2.97703766822815,0,16.0200004577637,0,486,"Not in NES","NYB",NA,-879,16.0200004577637,NA,6.38000011444092,NA
"285",39565,-71.9049987792969,40.6150016784668,20210806,59,0.992280125617981,0,20.8799991607666,0,489,"MAB","NYB",1050,-54,20.8799991607666,20.8799991607666,8.80000019073486,8.80000019073486
"286",39620,-72.0100021362305,40.5750007629395,20210806,58,0.992283761501312,0,21.0100002288818,0,490,"MAB","NYB",1060,-55,21.0100002288818,21.0100002288818,9.02999973297119,9.02999973297119
"287",39673,-72.158332824707,40.4233322143555,20210806,61,0.992297470569611,0,21.7399997711182,0,491,"MAB","NYB",1060,-61,21.7399997711182,21.7399997711182,8.47000026702881,8.47000026702881
"288",39730,-72.4199981689453,40.4116668701172,20210806,55,0.992298543453217,0,22.1200008392334,0,492,"MAB","NYB",1010,-51,22.1200008392334,22.1200008392334,8.14000034332275,8.14000034332275
"289",39782,-72.8316650390625,40.4116668701172,20210806,47,0.992298543453217,0,22.25,0,493,"MAB","NYB",1010,-44,22.25,22.25,9.76000022888184,9.76000022888184
"290",39825,-72.9166641235352,40.2599983215332,20210806,49,0.992312252521515,0,21.5799999237061,0,494,"MAB","NYB",1010,-46,21.5799999237061,21.5799999237061,8.5600004196167,8.5600004196167
"291",39951,-73.254997253418,39.7366676330566,20210807,44,0.992359459400177,0,21.7199993133545,0,499,"MAB","NYB",1010,-42,21.7199993133545,21.7199993133545,8.81999969482422,8.81999969482422
"292",39992,-73.3866653442383,39.3650016784668,20210807,48,2.97716426849365,0,22.9099998474121,0,500,"MAB","NYB",1730,-47,22.9099998474121,NA,9.97000026702881,9.97000026702881
"293",40165,-73.0883331298828,39.0750007629395,20210807,72,0.992418885231018,0,24.3099994659424,0,504,"MAB","NYB",1740,-70,24.3099994659424,24.3099994659424,10.9899997711182,10.9899997711182
"294",40232,-72.9333343505859,39.0050010681152,20210807,92,0.992425262928009,0,24.3199996948242,0,505,"MAB","NYB",1740,-90,24.3199996948242,24.3199996948242,13.8100004196167,13.8100004196167
"295",40322,-72.7516632080078,39.0499992370605,20210807,176,2.97724890708923,0,24.1399993896484,0,506,"MAB","NYB",NA,-192,24.1399993896484,NA,12.5500001907349,12.5500001907349
"296",40491,-72.5816650390625,39.0116653442383,20210808,1003,2.97725939750671,0,25.1700000762939,0,507,"Not in NES","NYB",NA,-978,25.1700000762939,NA,5.8899998664856,NA
"297",40992,-72.3316650390625,39.4166679382324,20210808,145,0.992388248443604,0,24.3199996948242,0,508,"Not in NES","NYB",1030,-145,24.3199996948242,24.3199996948242,13.6400003433228,13.6400003433228
"298",41135,-72.6616668701172,39.6599998474121,20210808,77,0.992366254329681,0,23.4300003051758,0,509,"MAB","NYB",1020,-74,23.4300003051758,23.4300003051758,11.9399995803833,11.9399995803833
"299",41207,-72.5083312988281,39.9983329772949,20210808,65,0.992335796356201,0,22.9599990844727,0,510,"MAB","NYB",1020,-65,22.9599990844727,22.9599990844727,9.27000045776367,9.27000045776367
"300",41269,-72.0883331298828,40.0849990844727,20210808,74,0.992327988147736,0,22.7900009155273,0,511,"MAB","NYB",1020,-72,22.7900009155273,22.7900009155273,11.6700000762939,11.6700000762939
"301",41340,-72.004997253418,40.0849990844727,20210808,80,0.992327988147736,0,22.9899997711182,0,512,"MAB","NYB",1020,-78,22.9899997711182,22.9899997711182,12.5,12.5
"302",41416,-71.7616653442383,39.9983329772949,20210808,96,0.992335796356201,0,23.0300006866455,0,513,"MAB","NYB",1060,-94,23.0300006866455,23.0300006866455,13.6800003051758,13.6800003051758
"303",41508,-71.4233322143555,39.9166679382324,20210808,352,0.992343246936798,0,23.3099994659424,0,514,"MAB","NYB",1080,-356,23.3099994659424,23.3099994659424,12.710000038147,NA
"304",41711,-71.4150009155273,39.9216651916504,20210808,335,0.99234277009964,0,23.4300003051758,0,515,"MAB","NYB",1080,-356,23.4300003051758,23.4300003051758,7.57000017166138,NA
"305",42035,-70.6183319091797,39.8316650390625,20210808,934,0.992350995540619,0,25.0900001525879,0,516,"Not in NES","NYB",NA,-879,25.0900001525879,25.0900001525879,11.3299999237061,NA
"306",42237,-70.6100006103516,39.8349990844727,20210808,877,2.97703742980957,0,25.0799999237061,0,517,"MAB","NYB",NA,-879,25.0799999237061,NA,6.13000011444092,NA
"307",44399,-73.3316650390625,39.2133331298828,20210912,55,0.99240642786026,0,22.3400001525879,0,560,"MAB","NYB",1740,-54,22.3400001525879,22.3400001525879,9.14000034332275,9.14000034332275
"308",44450,-73.0616683959961,39.223331451416,20210912,74,0.992405652999878,0,23.2099990844727,0,561,"MAB","NYB",1740,-73,23.2099990844727,23.2099990844727,13.1800003051758,13.1800003051758
"309",44520,-73.0416641235352,39.0750007629395,20210912,82,3.969646692276,0,23.2700004577637,0,562,"MAB","NYB",1740,-80,23.2700004577637,NA,13.75,13.75
"310",44595,-72.9000015258789,38.9816665649414,20210912,102,4.96208763122559,0,23.0300006866455,0,563,"MAB","NYB",1750,-100,23.0300006866455,NA,14.2200002670288,14.2200002670288
"311",44688,-72.8566665649414,38.9599990844727,20210912,128,0.992429196834564,0,23.8500003814697,0,564,"MAB","NYB",1760,-132,23.8500003814697,23.8500003814697,13.4099998474121,13.4099998474121
"312",44815,-72.9383316040039,38.8800010681152,20210912,122,2.97729444503784,0,22.5400009155273,0,565,"MAB","NYB",1760,-124,22.5400009155273,NA,13.9200000762939,13.9200000762939
"313",44931,-73.0233306884766,38.9383316040039,20210913,84,6.94691705703735,0,23.2700004577637,0,566,"MAB","NYB",1740,-84,23.2700004577637,NA,14.1199998855591,14.1199998855591
"314",45005,-73.1616668701172,38.8733329772949,20210913,79,4.96213674545288,0,23.2999992370605,0,567,"MAB","NYB",1740,-77,23.2999992370605,NA,13.7299995422363,13.7299995422363
"315",45078,-73.0283355712891,38.7916679382324,20210913,529,3.96974778175354,0,23.1000003814697,0,568,"MAB","NYB",1760,-416,23.1000003814697,NA,7.17999982833862,NA
"316",45595,-73.1999969482422,38.6283340454102,20210913,306,4.96224594116211,0,23.2800006866455,0,569,"MAB","NYB",1760,-255,23.2800006866455,NA,10.6099996566772,10.6099996566772
"317",46656,-73.788330078125,40.4700012207031,20210923,28,0.992293238639832,0,22.4899997711182,0,584,"MAB","NYB",3140,-27,22.4899997711182,22.4899997711182,19.3899993896484,19.3899993896484
"318",46679,-73.7516632080078,40.4916648864746,20210923,25,0.992291331291199,0,22.5100002288818,0,585,"MAB","NYB",3140,-26,22.5100002288818,22.5100002288818,20.5699996948242,20.5699996948242
"319",46700,-73.658332824707,40.3966674804688,20210923,24,3.96917080879211,0,22.3999996185303,0,586,"MAB","NYB",3110,-23,22.3999996185303,NA,20.5900001525879,20.5900001525879
"320",46718,-73.6566696166992,40.2666664123535,20210923,27,0.992311596870422,0,22.5,0,587,"MAB","NYB",3110,-27,22.5,22.5,19.3299999237061,19.3299999237061
"321",46740,-73.3199996948242,40.4000015258789,20210923,31,2.97688460350037,0,22.1900005340576,0,588,"MAB","NYB",1010,-31,22.1900005340576,NA,20.3099994659424,20.3099994659424
"322",46766,-73.4733352661133,40.4466667175293,20210923,26,2.97687172889709,0,22.2399997711182,0,589,"MAB","NYB",3110,-25,22.2399997711182,NA,20.3999996185303,20.3999996185303
"323",46787,-73.2566680908203,40.5216674804688,20210923,25,3.96912574768066,0,22.2099990844727,0,590,"MAB","NYB",3110,-26,22.2099990844727,NA,21.6900005340576,21.6900005340576
"324",46805,-73.0366668701172,40.6150016784668,20210923,22,1.98455560207367,0,21.6900005340576,0,591,"MAB","NYB",3080,-22,21.6900005340576,NA,21.7600002288818,21.7600002288818
"325",46823,-72.6066665649414,40.7533340454102,20210923,26,1.98453044891357,0,21.4300003051758,0,592,"MAB","NYB",3080,-28,21.4300003051758,NA,21.1800003051758,21.1800003051758
"326",46846,-72.5250015258789,40.7783317565918,20210923,26,1.98452603816986,0,21.5599994659424,0,593,"MAB","NYB",3080,-23,21.5599994659424,NA,20.8600006103516,20.8600006103516
"327",46869,-72.4383316040039,40.814998626709,20210923,25,1.98451948165894,0,21.3700008392334,0,594,"MAB","NYB",3050,-23,21.3700008392334,NA,20.9099998474121,20.9099998474121
"328",46890,-72.2033309936523,40.8983345031738,20210924,23,3.96898937225342,0,21.4599990844727,0,595,"Not in NES","NYB",3050,-22,21.4599990844727,NA,21.4699993133545,21.4699993133545
"329",46905,-72.1183319091797,40.9249992370605,20210924,24,3.9689793586731,0,21.5799999237061,0,596,"Not in NES","NYB",3050,-25,21.5799999237061,NA,20.7600002288818,20.7600002288818
"330",46922,-72.0066680908203,40.9249992370605,20210924,29,0.992252051830292,0,21.2900009155273,0,597,"Not in NES","NYB",3050,-30,21.2900009155273,21.2900009155273,20.2900009155273,20.2900009155273
"331",46947,-72.1116638183594,40.7516670227051,20210924,44,0.992267847061157,0,21.8600006103516,0,598,"MAB","NYB",1050,-44,21.8600006103516,21.8600006103516,16.4899997711182,16.4899997711182
"332",46988,-72.1683349609375,40.4366683959961,20210924,61,0.99229633808136,0,22.8999996185303,0,599,"MAB","NYB",1060,-60,22.8999996185303,22.8999996185303,13,13
"333",47046,-72.2966690063477,40.3033332824707,20210924,57,0.99230831861496,0,23.3299999237061,0,600,"MAB","NYB",1020,-57,23.3299999237061,23.3299999237061,12.1400003433228,12.1400003433228
"334",47099,-72.7616653442383,40.5366668701172,20210924,41,0.992287158966064,0,21.4799995422363,0,601,"MAB","NYB",1010,-40,21.4799995422363,21.4799995422363,15.8199996948242,15.8199996948242
"335",47134,-72.995002746582,40.3199996948242,20210924,41,0.992306768894196,0,21.5799999237061,0,602,"MAB","NYB",1010,-41,21.5799999237061,21.5799999237061,16.9599990844727,16.9599990844727
"336",47170,-73.0766677856445,40.1866683959961,20210924,44,1.98463296890259,0,21.6499996185303,0,603,"MAB","NYB",1010,-44,21.6499996185303,NA,15.4799995422363,15.4799995422363
"337",47210,-73.1800003051758,40.0133323669434,20210924,46,0.992334544658661,0,21.9500007629395,0,604,"MAB","NYB",1010,-46,21.9500007629395,21.9500007629395,12.3900003433228,12.3900003433228
"338",47252,-73.4866638183594,40.0550003051758,20210925,70,0.992330729961395,0,22.0599994659424,0,605,"MAB","NYB",1020,-62,22.0599994659424,22.0599994659424,11.1800003051758,11.1800003051758
"339",47319,-73.1616668701172,39.8383331298828,20210925,50,0.992350220680237,0,22.0499992370605,0,606,"MAB","NYB",1010,-47,22.0499992370605,22.0499992370605,11.25,11.25
"340",47364,-72.7399978637695,39.7299995422363,20210925,71,2.97706580162048,0,23.1900005340576,0,607,"MAB","NYB",1020,-69,23.1900005340576,NA,12.7399997711182,12.7399997711182
"341",47429,-72.6266632080078,39.5733337402344,20210925,79,1.98474359512329,0,23.1000003814697,0,608,"MAB","NYB",1020,-77,23.1000003814697,NA,13.9099998474121,13.9099998474121
"342",47506,-72.5166702270508,39.406665802002,20210925,127,3.96952724456787,0,23.3099994659424,0,609,"MAB","NYB",1030,-126,23.3099994659424,NA,14.3699998855591,14.3699998855591
"343",47627,-72.288330078125,39.3549995422363,20210925,205,0.992393732070923,0,23.7099990844727,0,610,"Not in NES","NYB",1040,-215,23.7099990844727,23.7099990844727,12.5200004577637,12.5200004577637
"344",47830,-72.2716674804688,39.5750007629395,20210925,120,2.97710752487183,0,24.5300006866455,0,611,"MAB","NYB",1030,-119,24.5300006866455,NA,14.5799999237061,14.5799999237061
"345",47946,-72.2399978637695,39.6916656494141,20210925,120,1.98472225666046,0,24.2800006866455,0,612,"MAB","NYB",1030,-122,24.2800006866455,NA,14.960000038147,14.960000038147
