"","X","lon","lat","date","bot_depth","depth","depth_flag","temp","temp_flag","profile_num","EPU","NYB","STRATA","seafloor_depth","surf_temp","surf_temp_1m","bot_T","bot_T_10m","year","month"
"17439",373144,-72.6666641235352,39.7000007629395,19900531,NA,0,0,11.4899997711182,0,18069,"MAB","NYB",1020,-70,11.4899997711182,11.4899997711182,6.78000020980835,6.78000020980835,1990,5
"17440",373155,-72.8499984741211,39.841667175293,19900531,NA,0,0,11.5100002288818,0,18070,"MAB","NYB",1010,-58,11.5100002288818,11.5100002288818,6.36999988555908,6.36999988555908,1990,5
"17441",373166,-73.1066665649414,40.0499992370605,19900531,NA,0,0,12.0699996948242,0,18071,"MAB","NYB",1010,-46,12.0699996948242,12.0699996948242,6.28000020980835,6.28000020980835,1990,5
"17442",373178,-73.341667175293,40.1416664123535,19900531,NA,0,0,12.1400003433228,0,18072,"MAB","NYB",1010,-39,12.1400003433228,12.1400003433228,6.86999988555908,6.86999988555908,1990,5
"17443",373188,-73.5566635131836,40.2616653442383,19900531,NA,0,0,12.3800001144409,0,18073,"MAB","NYB",1010,-26,12.3800001144409,12.3800001144409,10.6599998474121,10.6599998474121,1990,5
"17444",373191,-73.6316680908203,40.341667175293,19900531,NA,0,0,12.5799999237061,0,18074,"MAB","NYB",3110,-24,12.5799999237061,12.5799999237061,11.4799995422363,11.4799995422363,1990,5
"17445",373194,-73.571662902832,40.2316665649414,19900608,NA,0,0,15,0,18075,"MAB","NYB",1010,-30,15,15,9.14999961853027,9.14999961853027,1990,6
"17446",373203,-73.1916656494141,39.9249992370605,19900608,NA,0,0,15.1599998474121,0,18076,"MAB","NYB",1020,-68,15.1599998474121,15.1599998474121,7.25,7.25,1990,6
"17447",373214,-72.8066635131836,39.6166648864746,19900608,NA,0,0,15.2399997711182,0,18077,"MAB","NYB",1020,-66,15.2399997711182,15.2399997711182,7.09999990463257,7.09999990463257,1990,6
"17448",373225,-72.6066665649414,39.4566650390625,19900608,NA,0,0,15.3199996948242,0,18078,"MAB","NYB",1020,-101,15.3199996948242,15.3199996948242,10.1000003814697,10.1000003814697,1990,6
"17449",373242,-72.3566665649414,39.25,19900608,NA,0,0,13.960000038147,0,18079,"MAB","NYB",1040,-315,13.960000038147,13.960000038147,9.60000038146973,NA,1990,6
"17450",373253,-72.4066696166992,39.2916679382324,19900608,NA,0,0,14.7700004577637,0,18080,"MAB","NYB",1030,-157,14.7700004577637,14.7700004577637,11.5200004577637,NA,1990,6
"17451",373268,-72.216667175293,39.1316680908203,19900608,NA,0,0,14.4200000762939,0,18081,"Not in NES","NYB",NA,-1275,14.4200000762939,14.4200000762939,5.23999977111816,NA,1990,6
"17452",373589,-72.4749984741211,39.1816673278809,19900613,NA,0,0,14.8199996948242,0,18092,"MAB","NYB",NA,-555,14.8199996948242,14.8199996948242,6.71000003814697,NA,1990,6
"17453",373606,-72.5316696166992,39.2666664123535,19900613,NA,0,0,15.539999961853,0,18093,"MAB","NYB",1030,-143,15.539999961853,15.539999961853,11.460000038147,11.460000038147,1990,6
"17454",373617,-72.5666656494141,39.3066673278809,19900614,NA,0,0,15.2600002288818,0,18094,"MAB","NYB",1030,-138,15.2600002288818,15.2600002288818,10.789999961853,10.789999961853,1990,6
"17455",373624,-72.6916656494141,39.4916648864746,19900614,NA,0,0,15.3599996566772,0,18095,"MAB","NYB",1020,-77,15.3599996566772,15.3599996566772,6.48999977111816,6.48999977111816,1990,6
"17456",373640,-72.8249969482422,39.656665802002,19900614,NA,0,0,15.6800003051758,0,18096,"MAB","NYB",1020,-68,15.6800003051758,15.6800003051758,6.59000015258789,6.59000015258789,1990,6
"17457",373650,-73.1066665649414,39.9916648864746,19900614,NA,0,0,16.0400009155273,0,18097,"MAB","NYB",1010,-48,16.0400009155273,16.0400009155273,6.48000001907349,6.48000001907349,1990,6
"17458",373660,-73.4166641235352,40.2316665649414,19900614,NA,0,0,16.7299995422363,0,18098,"MAB","NYB",1010,-37,16.7299995422363,16.7299995422363,7.03000020980835,7.03000020980835,1990,6
"17459",373673,-73.5749969482422,40.3166656494141,19900614,NA,0,0,16.4699993133545,0,18099,"MAB","NYB",3110,-26,16.4699993133545,16.4699993133545,8.02999973297119,8.02999973297119,1990,6
"17460",373683,-73.7066650390625,40.3916664123535,19900614,NA,0,0,16.6399993896484,0,18100,"MAB","NYB",3140,-24,16.6399993896484,16.6399993896484,8.60000038146973,8.60000038146973,1990,6
"17461",373862,-73.6166687011719,40.281665802002,19900622,NA,0,0,19.3600006103516,0,18105,"MAB","NYB",3110,-27,19.3600006103516,19.3600006103516,9.5,9.5,1990,6
"17462",373874,-73.4166641235352,40.1166648864746,19900622,NA,0,0,19.3500003814697,0,18106,"MAB","NYB",1010,-42,19.3500003814697,19.3500003814697,7.42999982833862,7.42999982833862,1990,6
"17463",373892,-73.0066680908203,39.8316650390625,19900622,NA,0,0,19.1200008392334,0,18107,"MAB","NYB",1020,-71,19.1200008392334,19.1200008392334,6.59999990463257,6.59999990463257,1990,6
"17464",373912,-72.8166656494141,39.6749992370605,19900622,NA,0,0,18.2800006866455,0,18108,"MAB","NYB",1020,-68,18.2800006866455,18.2800006866455,6.30000019073486,6.30000019073486,1990,6
"17465",373930,-72.3499984741211,39.2750015258789,19900622,NA,0,0,17.9300003051758,0,18109,"MAB","NYB",1040,-228,17.9300003051758,17.9300003051758,6.40000009536743,NA,1990,6
"17466",373946,-72.3166656494141,39.2566680908203,19900622,NA,0,0,17.3700008392334,0,18110,"Not in NES","NYB",NA,-396,17.3700008392334,17.3700008392334,5.03999996185303,NA,1990,6
"17467",373988,-72.2566680908203,39.2000007629395,19900622,NA,0,0,17.4500007629395,0,18112,"Not in NES","NYB",NA,-834,17.4500007629395,17.4500007629395,4.92999982833862,NA,1990,6
"17468",374257,-72.3666687011719,39.4316673278809,19900627,NA,0,0,20.4200000762939,0,18121,"MAB","NYB",1030,-134,20.4200000762939,20.4200000762939,11.25,11.25,1990,6
"17469",374276,-72.3916702270508,39.4566650390625,19900627,NA,0,0,20.1200008392334,0,18122,"MAB","NYB",1030,-129,20.1200008392334,20.1200008392334,10.6700000762939,10.6700000762939,1990,6
"17470",374289,-72.5666656494141,39.5999984741211,19900627,NA,0,0,20.3199996948242,0,18123,"MAB","NYB",1020,-82,20.3199996948242,20.3199996948242,6.96999979019165,6.96999979019165,1990,6
"17471",374303,-72.7416687011719,39.75,19900627,NA,0,0,20.3600006103516,0,18124,"MAB","NYB",1020,-70,20.3600006103516,20.3600006103516,6.92999982833862,6.92999982833862,1990,6
"17472",374323,-73.5166702270508,40.3066673278809,19900628,NA,0,0,19.4799995422363,0,18125,"MAB","NYB",1010,-28,19.4799995422363,19.4799995422363,8.60000038146973,8.60000038146973,1990,6
"17473",374333,-73.716667175293,40.4000015258789,19900628,NA,0,0,19.0799999237061,0,18126,"MAB","NYB",3140,-24,19.0799999237061,19.0799999237061,10.1199998855591,10.1199998855591,1990,6
"17474",374355,-73.4566650390625,40.1500015258789,19900706,NA,0,0,21.8199996948242,0,18129,"MAB","NYB",1010,-41,21.8199996948242,21.8199996948242,7.28000020980835,7.28000020980835,1990,7
"17475",374368,-73.091667175293,39.8499984741211,19900706,NA,0,0,21.6100006103516,0,18130,"MAB","NYB",1020,-62,21.6100006103516,21.6100006103516,6.78000020980835,6.78000020980835,1990,7
"17476",374385,-72.7316665649414,39.5499992370605,19900706,NA,0,0,20.5300006866455,0,18131,"MAB","NYB",1020,-66,20.5300006866455,20.5300006866455,7.23000001907349,7.23000001907349,1990,7
"17477",374403,-72.4566650390625,39.3316650390625,19900706,NA,0,0,20.7000007629395,0,18132,"MAB","NYB",1030,-141,20.7000007629395,20.7000007629395,11.3900003433228,11.3900003433228,1990,7
"17478",374424,-72.4066696166992,39.2916679382324,19900706,NA,0,0,20.3799991607666,0,18133,"MAB","NYB",1030,-157,20.3799991607666,20.3799991607666,11.4899997711182,11.4899997711182,1990,7
"17479",374443,-72.3666687011719,39.25,19900706,NA,0,0,20.4099998474121,0,18134,"MAB","NYB",1040,-278,20.4099998474121,20.4099998474121,9.9399995803833,NA,1990,7
"17480",374468,-72.3166656494141,39.216667175293,19900706,NA,0,0,20.1000003814697,0,18135,"Not in NES","NYB",NA,-564,20.1000003814697,20.1000003814697,5.03999996185303,NA,1990,7
"17481",374508,-72.2566680908203,39.1749992370605,19900706,NA,0,0,19.2000007629395,0,18136,"Not in NES","NYB",NA,-951,19.2000007629395,19.2000007629395,5.13000011444092,NA,1990,7
"17482",374536,-72.1816635131836,39.0999984741211,19900706,NA,0,0,18.9599990844727,0,18137,"Not in NES","NYB",NA,-1609,18.9599990844727,18.9599990844727,5.17000007629395,NA,1990,7
"17483",374762,-72.4166641235352,39.4000015258789,19900711,NA,0,0,21.5300006866455,0,18144,"MAB","NYB",1030,-134,21.5300006866455,21.5300006866455,11.1400003433228,11.1400003433228,1990,7
"17484",374784,-72.5566635131836,39.5166664123535,19900711,NA,0,0,21.7800006866455,0,18145,"MAB","NYB",1020,-94,21.7800006866455,21.7800006866455,9.77000045776367,9.77000045776367,1990,7
"17485",374808,-72.7900009155273,39.7400016784668,19900712,NA,0,0,21.4200000762939,0,18146,"MAB","NYB",1020,-70,21.4200000762939,21.4200000762939,6.67999982833862,6.67999982833862,1990,7
"17486",374826,-72.9016647338867,39.8349990844727,19900712,NA,0,0,21.3099994659424,0,18147,"MAB","NYB",1020,-63,21.3099994659424,21.3099994659424,6.73000001907349,6.73000001907349,1990,7
"17487",374841,-73.2249984741211,40.125,19900712,NA,0,0,21.1700000762939,0,18148,"MAB","NYB",1010,-42,21.1700000762939,21.1700000762939,6.92000007629395,6.92000007629395,1990,7
"17488",374856,-73.129997253418,40.0250015258789,19900712,NA,0,0,21.2800006866455,0,18149,"MAB","NYB",1010,-46,21.2800006866455,21.2800006866455,6.63000011444092,6.63000011444092,1990,7
"17489",374871,-73.3666687011719,40.2000007629395,19900712,NA,0,0,21.2099990844727,0,18150,"MAB","NYB",1010,-39,21.2099990844727,21.2099990844727,7.13000011444092,7.13000011444092,1990,7
"17490",374888,-73.6666641235352,40.3566665649414,19900712,NA,0,0,20.3600006103516,0,18151,"MAB","NYB",3140,-25,20.3600006103516,20.3600006103516,9.28999996185303,9.28999996185303,1990,7
"17491",374915,-73.4266662597656,40.125,19900720,NA,0,0,22.6000003814697,0,18153,"MAB","NYB",1010,-42,22.6000003814697,22.6000003814697,7.3600001335144,7.3600001335144,1990,7
"17492",374929,-73.6166687011719,40.2750015258789,19900720,NA,0,0,22.4200000762939,0,18154,"MAB","NYB",3110,-27,22.4200000762939,22.4200000762939,10.0200004577637,10.0200004577637,1990,7
"17493",374945,-73.25,39.966667175293,19900720,NA,0,0,22.9099998474121,0,18155,"MAB","NYB",1020,-66,22.9099998474121,22.9099998474121,6.84000015258789,6.84000015258789,1990,7
"17494",374964,-72.841667175293,39.6466674804688,19900720,NA,0,0,22.3700008392334,0,18156,"MAB","NYB",1020,-67,22.3700008392334,22.3700008392334,6.8899998664856,6.8899998664856,1990,7
"17495",374979,-73.0599975585938,39.8016662597656,19900720,NA,0,0,22.9899997711182,0,18157,"MAB","NYB",1020,-59,22.9899997711182,22.9899997711182,6.80999994277954,6.80999994277954,1990,7
"17496",374993,-72.6416702270508,39.4799995422363,19900720,NA,0,0,22.9899997711182,0,18158,"MAB","NYB",1020,-85,22.9899997711182,22.9899997711182,6.8600001335144,6.8600001335144,1990,7
"17497",375013,-72.5066680908203,39.3566665649414,19900720,NA,0,0,23.2099990844727,0,18159,"MAB","NYB",1030,-134,23.2099990844727,23.2099990844727,11.1800003051758,11.1800003051758,1990,7
"17498",375036,-72.3916702270508,39.2750015258789,19900720,NA,0,0,23.7399997711182,0,18160,"MAB","NYB",1040,-174,23.7399997711182,23.7399997711182,11.6499996185303,11.6499996185303,1990,7
"17499",375061,-72.341667175293,39.2299995422363,19900720,NA,0,0,24.2600002288818,0,18161,"MAB","NYB",NA,-365,24.2600002288818,24.2600002288818,6.38000011444092,6.38000011444092,1990,7
"17500",375098,-72.2566680908203,39.1599998474121,19900720,NA,0,0,24.6100006103516,0,18162,"Not in NES","NYB",NA,-951,24.6100006103516,24.6100006103516,5.42000007629395,NA,1990,7
"17501",375124,-72.3066635131836,39.1966667175293,19900720,NA,0,0,24.1599998474121,0,18163,"Not in NES","NYB",NA,-669,24.1599998474121,24.1599998474121,5.05999994277954,NA,1990,7
"17502",375322,-71.5250015258789,40.4599990844727,19900727,NA,0,0,22.7000007629395,0,18169,"MAB","NYB",1060,-77,22.7000007629395,22.7000007629395,6.92000007629395,6.92000007629395,1990,7
"17503",375357,-71.8333358764648,40.3833351135254,19900727,NA,0,0,23.0799999237061,0,18170,"MAB","NYB",1060,-72,23.0799999237061,23.0799999237061,6.82000017166138,6.82000017166138,1990,7
"17504",375386,-72.0883331298828,40.1466674804688,19900727,NA,0,0,22.8099994659424,0,18171,"MAB","NYB",1020,-66,22.8099994659424,22.8099994659424,6.82000017166138,6.82000017166138,1990,7
"17505",375412,-72.4366683959961,39.9599990844727,19900727,NA,0,0,23.2199993133545,0,18172,"MAB","NYB",1020,-71,23.2199993133545,23.2199993133545,20.2299995422363,NA,1990,7
"17506",375420,-72.4816665649414,39.8066673278809,19900727,NA,0,0,22.9899997711182,0,18173,"MAB","NYB",1020,-73,22.9899997711182,22.9899997711182,6.73999977111816,6.73999977111816,1990,7
"17507",375446,-72.7233352661133,39.7649993896484,19900727,NA,0,0,23.8199996948242,0,18174,"MAB","NYB",1020,-58,23.8199996948242,23.8199996948242,6.90000009536743,6.90000009536743,1990,7
"17508",375471,-72.533332824707,39.5050010681152,19900727,NA,0,0,23.4599990844727,0,18175,"MAB","NYB",1020,-103,23.4599990844727,23.4599990844727,10.3400001525879,10.3400001525879,1990,7
"17509",375513,-72.7233352661133,39.4316673278809,19900728,NA,0,0,23.0100002288818,0,18176,"MAB","NYB",1020,-80,23.0100002288818,23.0100002288818,7.42000007629395,7.42000007629395,1990,7
"17510",375542,-72.7200012207031,39.3116683959961,19900728,NA,0,0,23.2099990844727,0,18177,"MAB","NYB",1020,-103,23.2099990844727,23.2099990844727,19.5200004577637,19.5200004577637,1990,7
"17511",375559,-72.9866638183594,38.9716682434082,19900728,NA,0,0,24.0100002288818,0,18178,"MAB","NYB",1740,-86,24.0100002288818,24.0100002288818,23.6499996185303,NA,1990,7
"17512",375564,-73.1833343505859,38.7616653442383,19900728,NA,0,0,23.8700008392334,0,18179,"MAB","NYB",1740,-86,23.8700008392334,23.8700008392334,7.55999994277954,7.55999994277954,1990,7
"17513",375991,-72.1066665649414,39.0666656494141,19900808,NA,0,0,24.8899993896484,0,18197,"Not in NES","NYB",NA,-2180,24.8899993896484,24.8899993896484,5.3600001335144,NA,1990,8
"17514",376020,-72.2666702270508,39.216667175293,19900808,NA,0,0,24.3999996185303,0,18198,"Not in NES","NYB",NA,-703,24.3999996185303,24.3999996185303,5.01000022888184,NA,1990,8
"17515",376052,-72.4016647338867,39.3466682434082,19900808,NA,0,0,24.6800003051758,0,18199,"MAB","NYB",1030,-144,24.6800003051758,24.6800003051758,11.5299997329712,11.5299997329712,1990,8
"17516",376075,-72.3266677856445,39.2700004577637,19900808,NA,0,0,25.0300006866455,0,18200,"Not in NES","NYB",1040,-299,25.0300006866455,25.0300006866455,7.03000020980835,7.03000020980835,1990,8
"17517",376104,-72.3766632080078,39.3216667175293,19900808,NA,0,0,25.1900005340576,0,18201,"MAB","NYB",1030,-156,25.1900005340576,25.1900005340576,11.8000001907349,11.8000001907349,1990,8
"17518",376124,-72.3499984741211,39.2949981689453,19900808,NA,0,0,25.2800006866455,0,18202,"MAB","NYB",1040,-197,25.2800006866455,25.2800006866455,10.1400003433228,10.1400003433228,1990,8
"17519",376160,-72.4266662597656,39.3716659545898,19900808,NA,0,0,24.2700004577637,0,18203,"MAB","NYB",1030,-137,24.2700004577637,24.2700004577637,11.6899995803833,11.6899995803833,1990,8
"17520",376184,-72.6316680908203,39.5416679382324,19900808,NA,0,0,23.8899993896484,0,18204,"MAB","NYB",1020,-78,23.8899993896484,23.8899993896484,7.94999980926514,7.94999980926514,1990,8
"17521",376207,-72.7750015258789,39.7066650390625,19900809,NA,0,0,23.8400001525879,0,18205,"MAB","NYB",1020,-73,23.8400001525879,23.8400001525879,6.82999992370605,6.82999992370605,1990,8
"17522",376221,-72.9316635131836,39.8816680908203,19900809,NA,0,0,23.9899997711182,0,18206,"MAB","NYB",1010,-55,23.9899997711182,23.9899997711182,6.42999982833862,6.42999982833862,1990,8
"17523",376239,-72.9499969482422,39.9249992370605,19900809,NA,0,0,24.1299991607666,0,18207,"MAB","NYB",1010,-52,24.1299991607666,24.1299991607666,6.5,6.5,1990,8
"17524",376252,-73.3016662597656,40.1666679382324,19900809,NA,0,0,23.0499992370605,0,18208,"MAB","NYB",1010,-40,23.0499992370605,23.0499992370605,8.38000011444092,8.38000011444092,1990,8
"17525",376273,-73.6500015258789,40.3066673278809,19900817,NA,0,0,24.3099994659424,0,18210,"MAB","NYB",3110,-25,24.3099994659424,24.3099994659424,14.8500003814697,14.8500003814697,1990,8
"17526",376286,-73.2699966430664,39.9766654968262,19900817,NA,0,0,24.3199996948242,0,18211,"MAB","NYB",1020,-56,24.3199996948242,24.3199996948242,6.48000001907349,6.48000001907349,1990,8
"17527",376299,-73.0816650390625,39.8400001525879,19900817,NA,0,0,24.6000003814697,0,18212,"MAB","NYB",1020,-63,24.6000003814697,24.6000003814697,6.57999992370605,6.57999992370605,1990,8
"17528",376314,-72.8866653442383,39.6800003051758,19900817,NA,0,0,24.7099990844727,0,18213,"MAB","NYB",1020,-67,24.7099990844727,24.7099990844727,6.8600001335144,6.8600001335144,1990,8
"17529",376329,-72.5,39.3616676330566,19900817,NA,0,0,24.1900005340576,0,18214,"MAB","NYB",1030,-132,24.1900005340576,24.1900005340576,11.9300003051758,11.9300003051758,1990,8
"17530",376349,-72.341667175293,39.2449989318848,19900817,NA,0,0,23.9599990844727,0,18215,"MAB","NYB",NA,-315,23.9599990844727,23.9599990844727,6.69000005722046,NA,1990,8
"17531",376376,-72.3916702270508,39.281665802002,19900817,NA,0,0,24.1100006103516,0,18216,"MAB","NYB",1040,-174,24.1100006103516,24.1100006103516,10.8000001907349,10.8000001907349,1990,8
"17532",376394,-72.2916641235352,39.2016677856445,19900817,NA,0,0,23.9699993133545,0,18217,"Not in NES","NYB",NA,-720,23.9699993133545,23.9699993133545,5.23999977111816,NA,1990,8
"17533",376422,-72.2416687011719,39.156665802002,19900817,NA,0,0,24.2600002288818,0,18218,"Not in NES","NYB",NA,-1058,24.2600002288818,24.2600002288818,5.38000011444092,NA,1990,8
"17534",376455,-72.1999969482422,39.1216659545898,19900817,NA,0,0,24.6599998474121,0,18219,"Not in NES","NYB",NA,-1441,24.6599998474121,24.6599998474121,5.21000003814697,NA,1990,8
"17535",376765,-72.2699966430664,39.1916656494141,19900822,NA,0,0,25.2399997711182,0,18230,"Not in NES","NYB",NA,-832,25.2399997711182,25.2399997711182,5.44000005722046,NA,1990,8
"17536",376806,-72.5416641235352,39.401668548584,19900822,NA,0,0,22.2399997711182,0,18232,"MAB","NYB",1030,-125,22.2399997711182,22.2399997711182,11.1099996566772,11.1099996566772,1990,8
"17537",376834,-72.5816650390625,39.4249992370605,19900822,NA,0,0,22.9099998474121,0,18233,"MAB","NYB",1030,-113,22.9099998474121,22.9099998474121,9.52000045776367,9.52000045776367,1990,8
"17538",376856,-72.5,39.3666648864746,19900822,NA,0,0,22.6399993896484,0,18234,"MAB","NYB",1030,-132,22.6399993896484,22.6399993896484,11.4200000762939,11.4200000762939,1990,8
"17539",376880,-72.4566650390625,39.3316650390625,19900822,NA,0,0,23.0900001525879,0,18235,"MAB","NYB",1030,-141,23.0900001525879,23.0900001525879,11.5100002288818,11.5100002288818,1990,8
"17540",376903,-72.6166687011719,39.4566650390625,19900822,NA,0,0,22.7000007629395,0,18236,"MAB","NYB",1020,-98,22.7000007629395,22.7000007629395,8.01000022888184,8.01000022888184,1990,8
"17541",376922,-72.7666702270508,39.6016654968262,19900822,NA,0,0,21.9300003051758,0,18237,"MAB","NYB",1020,-68,21.9300003051758,21.9300003051758,7.03999996185303,7.03999996185303,1990,8
"17542",376942,-72.9066696166992,39.7516670227051,19900823,NA,0,0,21.3299999237061,0,18238,"MAB","NYB",1020,-71,21.3299999237061,21.3299999237061,7.28999996185303,7.28999996185303,1990,8
"17543",376953,-72.9749984741211,39.9000015258789,19900823,NA,0,0,20.9699993133545,0,18239,"MAB","NYB",1010,-54,20.9699993133545,20.9699993133545,7.53000020980835,7.53000020980835,1990,8
"17544",376966,-73,40.0566673278809,19900823,NA,0,0,20.5799999237061,0,18240,"MAB","NYB",1010,-48,20.5799999237061,20.5799999237061,8.88000011444092,8.88000011444092,1990,8
"17545",376976,-73.2266693115234,40.1466674804688,19900823,NA,0,0,20.7900009155273,0,18241,"MAB","NYB",1010,-42,20.7900009155273,20.7900009155273,11.4399995803833,11.4399995803833,1990,8
"17546",376986,-73.4416656494141,40.2350006103516,19900823,NA,0,0,20.5900001525879,0,18242,"MAB","NYB",1010,-36,20.5900001525879,20.5900001525879,20.5400009155273,20.5400009155273,1990,8
"17547",376988,-73.6316680908203,40.3349990844727,19900823,NA,0,0,19.8299999237061,0,18243,"MAB","NYB",3110,-26,19.8299999237061,19.8299999237061,20.0100002288818,20.0100002288818,1990,8
"17548",376993,-72.9383316040039,38.8266677856445,19900912,NA,0,0,23.9899997711182,0,18245,"Not in NES","NYB",NA,-344,23.9899997711182,23.9899997711182,7.8899998664856,NA,1990,9
"17549",377172,-73.7866668701172,40.401668548584,19900914,NA,0,0,22.2600002288818,0,18250,"MAB","NYB",3140,-37,22.2600002288818,22.2600002288818,13.4399995803833,13.4399995803833,1990,9
"17550",377184,-73.586669921875,40.2466659545898,19900914,NA,0,0,22.3099994659424,0,18251,"MAB","NYB",1010,-28,22.3099994659424,22.3099994659424,18.4500007629395,18.4500007629395,1990,9
"17551",377191,-73.1999969482422,39.9166679382324,19900914,NA,0,0,21.9599990844727,0,18252,"MAB","NYB",1020,-66,21.9599990844727,21.9599990844727,9.77999973297119,9.77999973297119,1990,9
"17552",377208,-73.0166702270508,39.7566680908203,19900914,NA,0,0,22.5100002288818,0,18253,"MAB","NYB",1020,-56,22.5100002288818,22.5100002288818,9.80000019073486,9.80000019073486,1990,9
"17553",377222,-72.3816680908203,39.216667175293,19900914,NA,0,0,24.2099990844727,0,18254,"MAB","NYB",NA,-363,24.2099990844727,24.2099990844727,6.53000020980835,6.53000020980835,1990,9
"17554",377248,-72.2416687011719,39.091667175293,19900914,NA,0,0,24.1100006103516,0,18255,"Not in NES","NYB",NA,-1347,24.1100006103516,24.1100006103516,5,NA,1990,9
"17555",377270,-72.2866668701172,39.1366653442383,19900914,NA,0,0,24.4699993133545,0,18256,"Not in NES","NYB",NA,-1074,24.4699993133545,24.4699993133545,5.38000011444092,NA,1990,9
"17556",377292,-72.4300003051758,39.2516670227051,19900914,NA,0,0,24.3899993896484,0,18257,"MAB","NYB",1040,-196,24.3899993896484,24.3899993896484,11.0299997329712,11.0299997329712,1990,9
"17557",377612,-72.4000015258789,39.2316665649414,19900920,NA,0,0,23,0,18271,"MAB","NYB",1040,-283,23,23,9.52000045776367,NA,1990,9
"17558",377639,-72.4499969482422,39.2716674804688,19900920,NA,0,0,22.5599994659424,0,18273,"MAB","NYB",1030,-154,22.5599994659424,22.5599994659424,12.6599998474121,NA,1990,9
"17559",377657,-72.3499984741211,39.185001373291,19900920,NA,0,0,22.8400001525879,0,18274,"MAB","NYB",NA,-636,22.8400001525879,22.8400001525879,5.65999984741211,NA,1990,9
"17560",377677,-72.466667175293,39.3316650390625,19900920,NA,0,0,22.7900009155273,0,18275,"MAB","NYB",1030,-139,22.7900009155273,22.7900009155273,12.2600002288818,12.2600002288818,1990,9
"17561",377700,-72.9166641235352,39.8499984741211,19900920,NA,0,0,20.8199996948242,0,18276,"MAB","NYB",1020,-58,20.8199996948242,20.8199996948242,10.039999961853,10.039999961853,1990,9
"17562",377714,-73.0816650390625,40.0166664123535,19900920,NA,0,0,20.2000007629395,0,18277,"MAB","NYB",1010,-47,20.2000007629395,20.2000007629395,11.6999998092651,11.6999998092651,1990,9
"17563",377725,-73.2316665649414,40.156665802002,19900920,NA,0,0,20.7299995422363,0,18279,"MAB","NYB",1010,-42,20.7299995422363,20.7299995422363,16.0900001525879,16.0900001525879,1990,9
"17564",377730,-73.6316680908203,40.3566665649414,19900920,NA,0,0,20.5,0,18280,"MAB","NYB",3110,-24,20.5,20.5,19.0599994659424,19.0599994659424,1990,9
"17565",377791,-73.3050003051758,39.3266677856445,19900921,NA,0,0,20.8199996948242,0,18287,"MAB","NYB",1730,-51,20.8199996948242,20.8199996948242,10.1099996566772,10.1099996566772,1990,9
"17566",377807,-72.6083297729492,39.3383331298828,19900921,NA,0,0,22.2600002288818,0,18288,"MAB","NYB",1030,-125,22.2600002288818,22.2600002288818,11.7600002288818,11.7600002288818,1990,9
"17567",377838,-72.6466674804688,39.6733322143555,19900922,NA,0,0,21.0400009155273,0,18289,"MAB","NYB",1020,-71,21.0400009155273,21.0400009155273,10.9200000762939,10.9200000762939,1990,9
"17568",377862,-73.0366668701172,39.7150001525879,19900922,NA,0,0,21.0799999237061,0,18290,"MAB","NYB",1010,-52,21.0799999237061,21.0799999237061,10.1099996566772,10.1099996566772,1990,9
"17569",377883,-73.6216659545898,40.033332824707,19900922,NA,0,0,19.8999996185303,0,18293,"MAB","NYB",1010,-35,19.8999996185303,19.8999996185303,16.3899993896484,16.3899993896484,1990,9
"17570",377897,-73.6800003051758,40.276668548584,19900923,NA,0,0,20.2199993133545,0,18294,"MAB","NYB",3140,-26,20.2199993133545,20.2199993133545,18.4200000762939,18.4200000762939,1990,9
"17571",377905,-73.8583297729492,40.5299987792969,19900923,NA,0,0,19.0900001525879,0,18295,"Not in NES","NYB",3130,-11,19.0900001525879,19.0900001525879,18.3700008392334,18.3700008392334,1990,9
"17572",377909,-73.6350021362305,40.5533332824707,19900923,NA,0,0,18.9500007629395,0,18296,"Not in NES","NYB",3090,-12,18.9500007629395,18.9500007629395,18.9400005340576,18.9400005340576,1990,9
"17573",377911,-73.4349975585938,40.4249992370605,19900923,NA,0,0,19.5200004577637,0,18297,"MAB","NYB",3110,-28,19.5200004577637,19.5200004577637,19.4599990844727,19.4599990844727,1990,9
"17574",377915,-72.9599990844727,40.6166648864746,19900924,NA,0,0,19.0699996948242,0,18298,"MAB","NYB",3080,-24,19.0699996948242,19.0699996948242,19.0400009155273,19.0400009155273,1990,9
"17575",377917,-72.8550033569336,40.3233337402344,19900924,NA,0,0,19.4899997711182,0,18299,"MAB","NYB",1010,-47,19.4899997711182,19.4899997711182,12.6899995803833,12.6899995803833,1990,9
"17576",377930,-72.2249984741211,40.0733337402344,19900924,NA,0,0,20.9400005340576,0,18300,"MAB","NYB",1020,-75,20.9400005340576,20.9400005340576,11.25,11.25,1990,9
"17577",377944,-71.9599990844727,39.7750015258789,19900924,NA,0,0,20.9400005340576,0,18301,"MAB","NYB",1030,-150,20.9400005340576,20.9400005340576,12.6099996566772,12.6099996566772,1990,9
"17578",377990,-71.533332824707,39.9099998474121,19900924,NA,0,0,20.3999996185303,0,18302,"MAB","NYB",1080,-221,20.3999996185303,20.3999996185303,9.8100004196167,NA,1990,9
"17579",378034,-71.6050033569336,40.4500007629395,19900925,NA,0,0,18.6800003051758,0,18303,"MAB","NYB",1060,-78,18.6800003051758,18.6800003051758,11.2700004577637,11.2700004577637,1990,9
